"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Kenny Moore II (IND)","7","3","1.5","0","0","0","0","0","1","26.3","26.3","27.9%"
"2","Camryn Bynum (MIN)","7","2","0","2","2","0","0","0","1","25.0","25.0","54.8%"
"3","Jaylon Johnson (CHI)","2","1","0","2","2","0","0","1","1","22.8","22.8","4.2%"
"4","Julian Blackmon (IND)","4","1","0","2","1","0","0","0","1","19.8","19.8","13.6%"
"5","Jamel Dean (TB)","9","1","0","0","0","0","1","0","1","18.3","18.3","12.0%"
"6","Darius Slay Jr. (PHI)","4","0","0","2","1","0","0","0","1","16.5","16.5","10.0%"
"7","Dean Marlowe (FA)","10","2","0","0","0","0","0","0","1","16.5","16.5","0.1%"
"8","Jordan Poyer (MIA)","4","5","1","0","0","0","0","0","1","16.3","16.3","24.3%"
"9","Arthur Maulet (BAL)","6","1","1","0","0","0","0","0","1","16.3","16.3","0.9%"
"10","Richie Grant (ATL)","5","3","0","1","1","0","0","0","1","16.3","16.3","12.0%"
"11","Paulson Adebo (NO)","5","2","0","2","0","1","0","0","1","16.0","16.0","26.2%"
"12","Jaquan Brisker (CHI)","9","1","0","1","0","0","0","0","1","15.8","15.8","46.3%"
"13","Jabrill Peppers (NE)","4","4","0","1","1","0","0","0","1","15.5","15.5","9.2%"
"14","Deonte Banks (NYG)","5","2","0","1","1","0","0","0","1","15.5","15.5","12.7%"
"15","Grant Delpit (CLE)","7","3","0","0","0","0","0","0","1","15.3","15.3","20.5%"
"16","Charvarius Ward (SF)","4","1","0","2","1","0","0","0","1","14.8","14.8","29.5%"
"17","L'Jarius Sneed (TEN)","5","1","0","1","1","0","0","0","1","14.8","14.8","46.8%"
"18","Kerby Joseph (DET)","9","1","0","0","0","0","0","0","1","14.3","14.3","9.8%"
"19","Jason Pinnock (NYG)","4","2","1","0","0","0","0","0","1","14.0","14.0","14.8%"
"20","Antoine Winfield Jr. (TB)","4","3","0","1","0","1","0","0","1","13.8","13.8","70.6%"
"21","Tyrique Stevenson (CHI)","6","0","0","3","0","0","0","0","1","13.5","13.5","12.0%"
"22","Kyle Dugger (NE)","7","0","0","0","0","0","0","0","1","13.0","13.0","22.7%"
"23","Terrell Edmunds (JAC)","8","1","0","0","0","0","0","0","1","12.8","12.8","1.0%"
"24","Minkah Fitzpatrick (PIT)","6","5","0","0","0","0","0","0","1","12.8","12.8","37.1%"
"25","Benjamin St-Juste (WAS)","4","1","0","4","0","0","0","0","1","12.8","12.8","5.8%"
"26","Bryan Cook (KC)","3","2","0","1","1","0","0","0","1","12.5","12.5","3.0%"
"27","Denzel Ward (CLE)","4","0","0","1","1","0","0","0","1","12.5","12.5","4.9%"
"28","Harrison Smith (MIN)","3","3","0","1","0","1","0","0","1","12.3","12.3","17.5%"
"29","Kyle Hamilton (BAL)","6","1","0","0","0","0","0","0","1","12.3","12.3","46.9%"
"30","Talanoa Hufanga (SF)","7","2","0","0","0","0","0","0","1","12.0","12.0","13.1%"
"31","Ryan Neal (FA)","6","4","0","0","0","0","0","0","1","12.0","12.0","1.9%"
"32","Tre Herndon (NYG)","5","2","0","2","0","0","0","0","1","12.0","12.0","0.1%"
"33","Budda Baker (ARI)","6","0","0","0","0","0","0","0","1","11.5","11.5","35.9%"
"34","Carrington Valentine (GB)","7","1","0","0","0","0","0","0","1","11.3","11.3","0.4%"
"35","Geno Stone (CIN)","3","0","0","1","1","0","0","0","1","11.0","11.0","3.3%"
"36","Asante Samuel Jr. (LAC)","3","0","0","1","1","0","0","0","1","11.0","11.0","3.9%"
"37","Kader Kohou (MIA)","6","0","0","1","0","0","0","0","1","10.5","10.5","2.2%"
"38","Dane Jackson (CAR)","7","0","0","0","0","0","0","0","1","10.5","10.5","3.1%"
"39","Rodney Thomas II (IND)","1","1","0","2","1","0","0","0","1","10.3","10.3","0.8%"
"40","Derwin James Jr. (LAC)","3","2","0","0","0","0","1","0","1","10.0","10.0","75.2%"
"41","Starling Thomas V (ARI)","4","0","0","1","0","0","0","0","1","10.0","10.0","0.7%"
"42","Darious Williams (LAR)","4","1","0","2","0","0","0","0","1","9.8","9.8","9.5%"
"43","Julian Love (SEA)","5","1","0","1","0","0","0","0","1","9.8","9.8","32.4%"
"44","Jeff Okudah (HOU)","5","1","0","1","0","0","0","0","1","9.8","9.8","1.6%"
"45","Kyler Gordon (CHI)","4","3","0","1","0","0","0","0","1","9.8","9.8","10.3%"
"46","P.J. Locke (DEN)","1","2","0","1","1","0","0","0","1","9.5","9.5","4.6%"
"47","Garrett Williams (ARI)","2","0","0","1","1","0","0","0","1","9.5","9.5","0.9%"
"48","Eli Apple (FA)","4","0","0","2","0","0","0","0","1","9.0","9.0","0.0%"
"49","Tre'von Moehrig (LV)","5","2","0","0","0","0","0","0","1","9.0","9.0","4.9%"
"50","J.C. Jackson (FA)","5","0","0","1","0","0","0","0","1","9.0","9.0","1.0%"
"51","Tracy Walker III (FA)","5","2","0","0","0","0","0","0","1","9.0","9.0","1.5%"
"52","Rayshawn Jenkins (SEA)","3","6","0","0","0","0","0","0","1","9.0","9.0","23.9%"
"53","Andre Chachere (ARI)","6","0","0","0","0","0","0","0","1","9.0","9.0","0.5%"
"54","Jamal Adams (TEN)","4","2","0","1","0","0","0","0","1","9.0","9.0","3.5%"
"55","Juan Thornhill (CLE)","5","2","0","0","0","0","0","0","1","9.0","9.0","3.7%"
"56","A.J. Terrell (ATL)","3","2","0","2","0","0","0","0","1","9.0","9.0","3.8%"
"57","Rasul Douglas (BUF)","3","2","0","0","0","0","0","0","1","8.5","8.5","7.4%"
"58","Jordan Fuller (CAR)","3","2","0","0","0","0","0","0","1","8.5","8.5","9.0%"
"59","Montaric Brown (JAC)","3","1","0","2","0","0","0","0","1","8.3","8.3","0.4%"
"60","Jessie Bates III (ATL)","5","1","0","0","0","0","0","0","1","8.3","8.3","69.3%"
"61","Marcus Peters (FA)","2","5","0","1","0","0","0","0","1","8.3","8.3","1.1%"
"62","Kareem Jackson (FA)","4","1","0","1","0","0","0","0","1","8.3","8.3","0.6%"
"63","Alontae Taylor (NO)","5","1","0","0","0","0","0","0","1","8.3","8.3","2.7%"
"64","Damontae Kazee (PIT)","4","3","0","0","0","0","0","0","1","8.3","8.3","1.2%"
"65","Rudy Ford (FA)","4","3","0","0","0","0","0","0","1","8.3","8.3","3.8%"
"66","Christian Benford (BUF)","3","1","0","0","0","0","0","0","1","7.8","7.8","12.8%"
"67","Michael Davis (WAS)","3","1","0","0","0","0","0","0","1","7.8","7.8","1.0%"
"68","Quentin Lake (LAR)","4","2","0","0","0","0","0","0","1","7.5","7.5","3.5%"
"69","Ja'Sir Taylor (LAC)","4","0","0","1","0","0","0","0","1","7.5","7.5","0.6%"
"70","Xavier McKinney (GB)","3","0","0","2","0","0","0","0","1","7.5","7.5","35.2%"
"71","David Long Jr. (NYG)","4","2","0","0","0","0","0","0","1","7.5","7.5","0.0%"
"72","Devon Witherspoon (SEA)","4","0","0","1","0","0","0","0","1","7.5","7.5","42.2%"
"73","Brandon Stephens (BAL)","3","0","0","2","0","0","0","0","1","7.5","7.5","4.0%"
"74","Taron Johnson (BUF)","4","0","0","1","0","0","0","0","1","7.5","7.5","30.4%"
"75","Trent McDuffie (KC)","5","0","0","0","0","0","0","0","1","7.5","7.5","31.4%"
"76","Marco Wilson (NE)","4","1","0","0","0","0","0","0","1","6.8","6.8","0.2%"
"77","Jevon Holland (MIA)","4","1","0","0","0","0","0","0","1","6.8","6.8","20.0%"
"78","Fabian Moreau (FA)","3","1","0","1","0","0","0","0","1","6.8","6.8","0.0%"
"79","Cor'Dale Flott (NYG)","3","3","0","0","0","0","0","0","1","6.8","6.8","1.0%"
"80","Tre Hawkins III (NYG)","3","1","0","1","0","0","0","0","1","6.8","6.8","0.4%"
"81","Andrew Wingard (JAC)","4","1","0","0","0","0","0","0","1","6.8","6.8","1.4%"
"82","Keanu Neal (FA)","4","0","0","0","0","0","0","0","1","6.0","6.0","0.5%"
"83","Marcus Epps (LV)","3","2","0","0","0","0","0","0","1","6.0","6.0","3.9%"
"84","Quandre Diggs (FA)","3","0","0","1","0","0","0","0","1","6.0","6.0","2.6%"
"85","Russ Yeast (LAR)","2","4","0","0","0","0","0","0","1","6.0","6.0","2.5%"
"86","Darrell Baker Jr. (IND)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.2%"
"87","Byron Murphy Jr. (MIN)","4","0","0","0","0","0","0","0","1","6.0","6.0","6.4%"
"88","Justin Reid (KC)","2","2","0","1","0","0","0","0","1","6.0","6.0","32.5%"
"89","Akayleb Evans (MIN)","4","0","0","0","0","0","0","0","1","6.0","6.0","3.1%"
"90","Myles Bryant (HOU)","4","0","0","0","0","0","0","0","1","6.0","6.0","2.6%"
"91","Marlon Humphrey (BAL)","3","0","0","1","0","0","0","0","1","6.0","6.0","4.5%"
"92","Micah Hyde (FA)","1","2","0","0","0","0","0","0","1","5.5","5.5","1.1%"
"93","Brian Branch (DET)","2","0","0","0","0","0","0","0","1","5.5","5.5","37.8%"
"94","Dee Alford (ATL)","1","1","0","2","0","0","0","0","1","5.3","5.3","1.1%"
"95","Joshua Metellus (MIN)","2","3","0","0","0","0","0","0","1","5.3","5.3","41.5%"
"96","Amik Robertson (DET)","2","3","0","0","0","0","0","0","1","5.3","5.3","0.4%"
"97","Ahkello Witherspoon (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.1%"
"98","Joey Porter Jr. (PIT)","2","1","0","1","0","0","0","0","1","5.3","5.3","5.2%"
"99","Patrick Peterson (FA)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.8%"
"100","Pat Surtain II (DEN)","2","0","0","1","0","0","0","0","1","4.5","4.5","11.0%"
"101","Kendall Fuller (MIA)","3","0","0","0","0","0","0","0","1","4.5","4.5","6.0%"
"102","James Bradberry IV (PHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.0%"
"103","Deommodore Lenoir (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","13.0%"
"104","Isaiah Oliver (NYJ)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"105","Tyrann Mathieu (NO)","3","0","0","0","0","0","0","0","1","4.5","4.5","9.4%"
"106","Justin Simmons (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","11.4%"
"107","DeShon Elliott (PIT)","2","2","0","0","0","0","0","0","1","4.5","4.5","7.4%"
"108","Lonnie Johnson Jr. (HOU)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.1%"
"109","Cameron Sutton (PIT)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"110","Elijah Hicks (CHI)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.4%"
"111","Marshon Lattimore (NO)","1","1","0","1","0","0","0","0","1","3.8","3.8","5.7%"
"112","Greg Newsome II (CLE)","2","1","0","0","0","0","0","0","1","3.8","3.8","4.5%"
"113","Riq Woolen (SEA)","2","1","0","0","0","0","0","0","1","3.8","3.8","4.0%"
"114","Carlton Davis III (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.9%"
"115","Sydney Brown (PHI)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.6%"
"116","Christian Izien (TB)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.6%"
"117","Jaylen Watson (KC)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.1%"
"118","Percy Butler (WAS)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.5%"
"119","Jack Jones (LV)","1","3","0","0","0","0","0","0","1","3.8","3.8","2.9%"
"120","Tre Brown (SEA)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.8%"
"121","Quan Martin (WAS)","0","2","0","1","0","0","0","0","1","3.0","3.0","2.1%"
"122","Kamren Curl (LAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","29.2%"
"123","Parry Nickerson (PHI)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"124","Rock Ya-Sin (SF)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.5%"
"125","Jalen Mills (NYG)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.4%"
