"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"564","Dawuane Smoot (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"565","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","16.2%"
"566","Derek Barnett (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"567","Takk McKinley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"568","Tanzel Smart (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"569","Josh Tupou (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"570","Samson Ebukam (IND)","4","1","1","0","0","1","0","0","1","0.0","0.0","8.2%"
"571","DeMarcus Walker (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"572","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"573","Patrick O'Connor (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"574","Ifeadi Odenigbo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"575","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"576","Malik Fisher (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
