"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"110","Jayron Kearse (FA)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.9%"
"111","Steven Nelson (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"112","D.J. Reed Jr. (NYJ)","3","0","0","0","0","0","0","0","1","4.5","4.5","9.7%"
"113","Danny Johnson (FA)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"114","Vonn Bell (CIN)","2","2","0","0","0","0","0","0","1","4.5","4.5","4.6%"
"115","Stephon Gilmore (FA)","1","0","0","2","0","0","0","0","1","4.5","4.5","1.3%"
"116","Patrick Peterson (FA)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.8%"
"117","Charvarius Ward (SF)","2","0","0","1","0","0","0","0","1","4.5","4.5","29.5%"
"118","Nick McCloud (NYG)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"119","Ashtyn Davis (NYJ)","0","0","0","0","0","0","1","0","1","4.0","4.0","3.4%"
"120","Quan Martin (WAS)","2","1","0","0","0","0","0","0","1","3.8","3.8","2.1%"
"121","Donovan Wilson (DAL)","2","1","0","0","0","0","0","0","1","3.8","3.8","21.3%"
"122","Amik Robertson (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.4%"
"123","Akayleb Evans (MIN)","1","1","0","1","0","0","0","0","1","3.8","3.8","3.1%"
"124","Jalen Thompson (ARI)","2","1","0","0","0","0","0","0","1","3.8","3.8","16.3%"
"125","Juan Thornhill (CLE)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.7%"
"126","Jalen Mills (NYG)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.4%"
"127","Tyson Campbell (JAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","16.1%"
"128","Jordan Battle (CIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","10.0%"
"129","Ryan Neal (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.9%"
"130","Jourdan Lewis (DAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.7%"
"131","Juanyeh Thomas (DAL)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.6%"
"132","Markquese Bell (DAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","9.5%"
"133","Jack Jones (LV)","2","0","0","0","0","0","0","0","1","3.0","3.0","2.9%"
"134","Eddie Jackson (BAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","2.6%"
"135","Tashaun Gipson Sr. (FA)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.1%"
"136","Jammie Robinson (CAR)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"137","Malik Hooker (DAL)","1","2","0","0","0","0","0","0","1","3.0","3.0","3.2%"
"138","Nick Scott (CAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.5%"
"139","Clark Phillips III (ATL)","1","0","0","1","0","0","0","0","1","3.0","3.0","1.1%"
"140","Nahshon Wright (DAL)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.5%"
"141","Quandre Diggs (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.6%"
"142","Christian Izien (TB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"143","Pat Surtain II (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","11.0%"
"144","P.J. Locke (DEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","4.6%"
"145","Cam Lewis (BUF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"146","Starling Thomas V (ARI)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.7%"
"147","Gregory Junior (JAC)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"148","Carrington Valentine (GB)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.4%"
"149","Troy Hill (CAR)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.8%"
"150","Amari Burney (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"151","Theo Jackson (MIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"152","Lonnie Johnson Jr. (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"153","Marcus Williams (BAL)","0","2","0","0","0","0","0","0","1","1.5","1.5","6.1%"
"154","Damar Hamlin (BUF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.4%"
"155","Dee Delaney (BUF)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"156","Garrett Williams (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"157","Rock Ya-Sin (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.5%"
"158","Tre Hawkins III (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.4%"
"159","Kristian Fulton (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"160","Dean Marlowe (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"161","Andrew Booth Jr. (MIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.4%"
"162","Shemar Jean-Charles (NO)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"163","Chandon Sullivan (FA)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"164","Jaylon Johnson (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","4.2%"
"165","Jonathan Jones (NE)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.6%"
"166","Asante Samuel Jr. (LAC)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.9%"
"167","Levi Wallace (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"168","Denzel Ward (CLE)","1","0","0","0","0","0","0","0","1","1.5","1.5","4.9%"
"169","Darious Williams (LAR)","0","0","0","1","0","0","0","0","1","1.5","1.5","9.5%"
"170","Bobby McCain (FA)","0","0","0","1","0","0","0","0","1","1.5","1.5","0.0%"
"171","Mike Hughes (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"172","Will Harris (NO)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"173","Arthur Maulet (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.9%"
"174","Brandon Stephens (BAL)","0","1","0","0","0","0","0","0","1","0.8","0.8","4.0%"
"175","Ji'Ayir Brown (SF)","0","1","0","0","0","0","0","0","1","0.8","0.8","6.0%"
"176","Rodney McLeod Jr. (CLE)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.4%"
"177","Jeff Okudah (HOU)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.6%"
"178","Anthony Johnson Jr. (GB)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"179","Damarri Mathis (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.1%"
"180","Thomas Graham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Shyheim Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"182","K'Von Wallace (SEA)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"183","Michael Ojemudia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Jeremy Chinn (WAS)","0","0","0","0","0","0","0","0","0","0","0","6.8%"
"185","Aaron Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"186","C.J. Moore (DET)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"187","Isaiah Simmons (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"188","C.J. Henderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"189","Brandon Jones (DEN)","0","0","0","0","0","0","0","0","0","0","0","15.8%"
"190","Lamar Jackson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"191","A.J. Green III (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","L'Jarius Sneed (TEN)","0","0","0","0","0","0","0","0","0","0","0","46.8%"
"193","Stantley Thomas-Oliver III (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"194","Jaylinn Hawkins (NE)","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"195","Isaiah Rodgers Sr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"196","Daniel Thomas (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"197","James Pierre (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Javelin Guidry (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"199","Josiah Scott (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"200","Harrison Hand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Troy Pride Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Kindle Vildor (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Jordan Fuller (CAR)","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"204","Noah Igbinoghene (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Kyron Brown (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"206","Micah Abernathy (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Sean Murphy-Bunting (ARI)","0","0","0","0","0","0","0","0","0","0","0","8.4%"
"208","David Long Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Michael Jackson Sr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"210","Bryce Hall (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"211","C.J. Gardner-Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"212","Duke Shelley (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Kendall Sheffield (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Tevaughn Campbell (JAC)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"215","Nathan Meadors (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","D'Angelo Ross (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Roderic Teamer (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Javin White (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Khalil Dorsey (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"220","Douglas Coleman III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Grayland Arnold (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"222","Jalen Elliott (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Bobby Price (ARI)","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"224","Benny Sapp III (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"225","D'Shawn Jamison (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"226","Nick Whiteside II (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Kendell Brooks (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Cameron McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Lance Boykin (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Ty Okada (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Christian Young (GB)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"232","Darrell Luter Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Isaiah Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Anthony Johnson (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"235","Jordan Howden (NO)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"236","Gervarrius Owens (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","AJ Finley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"238","Jerrick Reed II (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"239","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"240","Jason Taylor II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"241","Josh Hayes (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Kaleb Hayes (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Divaad Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Tanner Ingle (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Ameer Speed (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"246","Keenan Isaac (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Kaevon Merriweather (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"248","Art Green (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Anthony Kendall (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Matthew Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Azizi Hearn (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jaydon Grant (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Ekow Boye-Doe (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"254","Natrone Brooks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Keidron Smith (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Alex Cook (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Reese Taylor (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Gemon Green (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Ethan Bonner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Rejzohn Wright (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Ronnie Hickman Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"262","Tanner McCalister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Marte Mapu (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"264","Jaylin Williams (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Kahlef Hailassie (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"266","Kader Kohou (MIA)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"267","Ja'Marcus Ingram (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","DeMarcco Hellams (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"269","Kyu Blu Kelly (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Sydney Brown (PHI)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"271","Darius Rush (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"272","Terell Smith (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"273","Mekhi Garner (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"274","Riley Moss (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"275","Chris Smith II (LV)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"276","Kei'Trel Clark (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"277","Alex Austin (NE)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"278","Kendall Williamson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","DJ Ivey (CIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Eric Scott Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Brandon Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Christian Braswell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Erick Hallett II (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Chamarri Conner (KC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Nic Jones (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"286","NaJee Thompson (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"287","Max Melton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"288","JL Skinner (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Tre Avery (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"290","Christian Gonzalez (NE)","0","0","0","0","0","0","0","0","0","0","0","13.5%"
"291","Cory Trice Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Daniel Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
