"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Sheldon Rankins (CIN)","5","0","3","0","0","1","0","0","1","28.5","28.5","1.7%"
"2","Dayo Odeyingbo (IND)","4","0","3","0","0","0","0","0","1","25.5","25.5","1.7%"
"3","BJ Ojulari (ARI)","4","4","2","0","0","0","0","0","1","22.0","22.0","2.4%"
"4","Nick Bosa (SF)","2","1","1.5","1","0","1","1","0","1","21.8","21.8","62.7%"
"5","Derrick Brown (CAR)","9","1","0","0","0","0","0","0","1","19.3","19.3","39.1%"
"6","Jadeveon Clowney (CAR)","2","4","2","0","0","0","0","0","1","19.0","19.0","22.3%"
"7","Boye Mafe (SEA)","4","1","1","1","0","0","0","0","1","14.8","14.8","8.2%"
"8","Odafe Oweh (BAL)","4","0","1","0","0","1","0","0","1","14.0","14.0","5.6%"
"9","Greg Rousseau (BUF)","4","2","1","0","0","0","0","0","1","14.0","14.0","14.7%"
"10","Javon Hargrave (SF)","3","1","1.5","0","0","0","0","0","1","13.8","13.8","14.0%"
"11","Jonathan Greenard (MIN)","3","0","1","0","0","0","0","0","1","13.5","13.5","28.5%"
"12","Teair Tart (MIA)","2","1","1","0","0","0","0","0","1","12.8","12.8","0.1%"
"13","Yaya Diaby (TB)","2","0","1","0","0","0","0","0","1","12.0","12.0","7.4%"
"14","D.J. Wonnum (CAR)","3","1","1","0","0","0","0","0","1","11.8","11.8","11.5%"
"15","A.J. Epenesa (BUF)","1","2","1.5","0","0","0","0","0","1","11.5","11.5","2.6%"
"16","Myles Garrett (CLE)","1","2","1.5","0","0","0","0","0","1","11.5","11.5","63.2%"
"17","DeForest Buckner (IND)","4","4","0","0","0","0","0","0","1","11.5","11.5","46.4%"
"18","Malcolm Koonce (LV)","2","0","1","0","0","1","0","0","1","11.0","11.0","3.5%"
"19","Denico Autry (HOU)","3","0","1","0","0","0","0","0","1","11.0","11.0","9.5%"
"20","Justin Jones (ARI)","3","0","1","0","0","0","0","0","1","11.0","11.0","2.3%"
"21","Quinnen Williams (NYJ)","2","2","0.5","1","0","0","0","0","1","10.5","10.5","26.3%"
"22","Dorance Armstrong Jr. (WAS)","2","1","1","0","0","0","0","0","1","10.3","10.3","3.5%"
"23","Sam Williams (DAL)","2","1","1","0","0","0","0","0","1","10.3","10.3","1.4%"
"24","Jonathan Bullard (MIN)","1","1","1","0","0","1","0","0","1","10.3","10.3","2.8%"
"25","Neville Gallimore (MIA)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.4%"
"26","Jonathan Allen (WAS)","4","0","1","0","0","0","0","0","1","10.0","10.0","14.6%"
"27","Danielle Hunter (HOU)","2","0","1","0","0","0","0","0","1","9.5","9.5","52.1%"
"28","Tyquan Lewis (IND)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.3%"
"29","Justin Madubuike (BAL)","1","2","1","0","0","0","0","0","1","9.5","9.5","24.1%"
"30","Calijah Kancey (TB)","3","0","0","0","0","0","0","0","1","9.5","9.5","6.7%"
"31","Vita Vea (TB)","2","0","1","0","0","0","0","0","1","9.5","9.5","5.2%"
"32","Leonard Williams (SEA)","2","0","1","0","0","0","0","0","1","9.5","9.5","10.3%"
"33","Yannick Ngakoue (FA)","2","0","1","0","0","0","0","0","1","9.5","9.5","1.7%"
"34","Solomon Thomas (NYJ)","1","2","1","0","0","0","0","0","1","9.5","9.5","0.8%"
"35","Dante Fowler Jr. (WAS)","2","0","1","0","0","0","0","0","1","9.5","9.5","3.3%"
"36","T.J. Slaton (GB)","4","4","0","0","0","0","0","0","1","9.0","9.0","0.9%"
"37","Davon Godchaux (NE)","4","4","0","0","0","0","0","0","1","9.0","9.0","3.5%"
"38","John Franklin-Myers (DEN)","1","1","1","0","0","0","0","0","1","8.8","8.8","0.6%"
"39","DeMarcus Lawrence (DAL)","1","1","1","0","0","0","0","0","1","8.8","8.8","11.8%"
"40","Kevin Strong (FA)","3","2","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"41","Rakeem Nunez-Roches (NYG)","3","0","0","1","0","0","0","0","1","8.5","8.5","0.9%"
"42","Keeanu Benton (PIT)","3","3","0","1","0","0","0","0","1","8.3","8.3","1.5%"
"43","Rasheem Green (FA)","1","0","1","0","0","0","0","0","1","8.0","8.0","6.0%"
"44","Clelin Ferrell (WAS)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.5%"
"45","Adam Butler (LV)","2","1","0","1","0","0","0","0","1","7.8","7.8","0.6%"
"46","Kwity Paye (IND)","2","1","1","0","0","0","0","0","1","7.8","7.8","14.2%"
"47","Malcolm Roach (DEN)","3","2","0","1","0","0","0","0","1","7.5","7.5","0.9%"
"48","Amare Barno (CAR)","5","0","0","0","0","0","0","0","1","7.5","7.5","0.7%"
"49","Christian Barmore (NE)","2","2","0","0","0","0","0","0","1","7.0","7.0","15.0%"
"50","D.J. Jones (DEN)","2","2","0","0","0","0","0","0","1","7.0","7.0","4.0%"
"51","Mazi Smith (DAL)","3","0","0","0","0","0","0","0","1","7.0","7.0","1.7%"
"52","DJ Reader (DET)","2","0","0","0","0","0","1","0","1","7.0","7.0","2.4%"
"53","Trey Hendrickson (CIN)","2","2","0.5","0","0","0","0","0","1","6.5","6.5","34.8%"
"54","Cameron Heyward (PIT)","2","1","0","0","0","0","0","0","1","6.3","6.3","22.6%"
"55","Lukas Van Ness (GB)","2","1","0","0","0","0","0","0","1","6.3","6.3","5.2%"
"56","Roy Lopez (ARI)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"57","John Jenkins (LV)","2","2","0","1","0","0","0","0","1","6.0","6.0","1.2%"
"58","Benito Jones (MIA)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.1%"
"59","Harrison Phillips (MIN)","3","2","0","0","0","0","0","0","1","6.0","6.0","22.4%"
"60","Cam Sample (CIN)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.4%"
"61","Alim McNeill (DET)","2","4","0","0","0","0","0","0","1","6.0","6.0","2.3%"
"62","Jeffery Simmons (TEN)","2","2","0","1","0","0","0","0","1","6.0","6.0","26.9%"
"63","Dexter Lawrence II (NYG)","3","2","0","0","0","0","0","0","1","6.0","6.0","12.1%"
"64","Arik Armstead (JAC)","2","1","0.5","0","0","0","0","0","1","5.8","5.8","3.0%"
"65","Khalen Saunders (NO)","2","0","0","0","0","0","0","0","1","5.5","5.5","1.2%"
"66","A'Shawn Robinson (CAR)","1","2","0","0","0","0","0","0","1","5.5","5.5","3.8%"
"67","Taven Bryan (IND)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"68","Ed Oliver (BUF)","3","1","0","0","0","0","0","0","1","5.3","5.3","21.2%"
"69","Michael Pierce (BAL)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.7%"
"70","Jerry Tillery (MIN)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.6%"
"71","Jonathan Ledbetter (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.0%"
"72","Kyle Peko (DET)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.1%"
"73","Daron Payne (WAS)","2","3","0","0","0","0","0","0","1","5.3","5.3","15.0%"
"74","Jermaine Johnson II (NYJ)","0","2","0.5","1","0","0","0","0","1","5.0","5.0","8.7%"
"75","Deatrich Wise Jr. (NE)","1","2","0","1","0","0","0","0","1","4.5","4.5","2.7%"
"76","Maliek Collins (SF)","2","2","0","0","0","0","0","0","1","4.5","4.5","2.0%"
"77","Kenny Clark (GB)","3","0","0","0","0","0","0","0","1","4.5","4.5","8.2%"
"78","Dre'Mont Jones (SEA)","1","1","0.5","0","0","0","0","0","1","4.3","4.3","4.7%"
"79","Osa Odighizuwa (DAL)","1","0","0","0","0","0","0","0","1","4.0","4.0","5.4%"
"80","Bryan Bresee (NO)","1","0","0","0","0","0","0","0","1","4.0","4.0","3.1%"
"81","Joey Bosa (LAC)","1","0","0","0","0","0","0","0","1","4.0","4.0","15.8%"
"82","Nick Williams (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","3.0%"
"83","Carl Granderson (NO)","1","3","0","0","0","0","0","0","1","3.8","3.8","27.1%"
"84","Nathan Shepherd (NO)","2","1","0","0","0","0","0","0","1","3.8","3.8","1.7%"
"85","B.J. Hill (CIN)","2","1","0","0","0","0","0","0","1","3.8","3.8","4.9%"
"86","Aidan Hutchinson (DET)","2","1","0","0","0","0","0","0","1","3.8","3.8","54.7%"
"87","Otito Ogbonnia (LAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.8%"
"88","Josh Hines-Allen (JAC)","2","1","0","0","0","0","0","0","1","3.8","3.8","44.0%"
"89","Javon Kinlaw (NYJ)","1","0","0","1","0","0","0","0","1","3.0","3.0","1.5%"
"90","Anthony Nelson (TB)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"91","Adam Gotsis (JAC)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.2%"
"92","Zach Allen (DEN)","1","0","0","1","0","0","0","0","1","3.0","3.0","10.7%"
"93","Isaiahh Loudermilk (PIT)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"94","Kentavius Street (ATL)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.0%"
"95","D.J. Davidson (FA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"96","Bilal Nichols (ARI)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.2%"
"97","Sebastian Joseph-Day (TEN)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.9%"
"98","Eric Johnson II (IND)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"99","Cameron Jordan (NO)","2","0","0","0","0","0","0","0","1","3.0","3.0","5.7%"
"100","Boogie Basham Jr. (NYG)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"101","Dawuane Smoot (BUF)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.3%"
"102","Tanoh Kpassagnon (NO)","1","0","0","1","0","0","0","0","1","3.0","3.0","0.0%"
"103","Chase Young (NO)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","10.1%"
"104","Timmy Horne (NYG)","0","1","0","1","0","0","0","0","1","2.3","2.3","1.0%"
"105","Romeo Okwara (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"106","Tyler Lacy (JAC)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"107","Dante Stills (ARI)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.4%"
"108","Nick Thurman (CAR)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"109","Derick Hall (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"110","Charles Harris (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","2.1%"
"111","Pat Jones II (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"112","Travis Jones (BAL)","0","3","0","0","0","0","0","0","1","2.3","2.3","1.4%"
"113","Folorunso Fatukasi (HOU)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.5%"
"114","Brent Urban (BAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.3%"
"115","Andrew Billings (CHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.5%"
"116","Andre Jones Jr. (WAS)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.1%"
"117","Johnathan Hankins (SEA)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"118","Maxx Crosby (LV)","0","3","0","0","0","0","0","0","1","2.3","2.3","69.3%"
"119","Julian Okwara (PHI)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"120","Lawrence Guy Sr. (FA)","0","1","0","1","0","0","0","0","1","2.3","2.3","4.0%"
"121","Tanzel Smart (NYJ)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"122","Jordan Elliott (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"123","Ta'Quon Graham (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"124","DeMarcus Walker (CHI)","0","2","0","0","0","0","0","0","1","1.5","1.5","1.5%"
"125","Jihad Ward (MIN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"126","Markees Watts (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
