"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"378","Zayne Anderson (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"379","Curtis Robinson (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"380","Tom Wort (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","J.T. Thomas (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Jadeveon Clowney (CAR)","2","0","2","0","0","0","0","0","1","0.0","0.0","22.3%"
"383","Markell Carter (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Ross Homan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"385","Von Miller (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"386","Justin Houston (FA)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"387","Akinola Ayodele (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Nathan Triplett (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"389","Scott McKillop (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Takk McKinley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"391","Haason Reddick (NYJ)","4","1","2.5","0","0","0","0","0","1","0.0","0.0","16.2%"
"392","Taybor Pepper (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","T.J. Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"394","Matt Milano (BUF)","0","0","0","0","0","0","0","0","0","0","0","21.8%"
"395","Raekwon McMillan (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"396","Zach Triner (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Jalen Reeves-Maybin (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"398","Calvin Munson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Ifeadi Odenigbo (NYJ)","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"400","Eric Wilson (GB)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"401","Dawuane Smoot (BUF)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"402","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"403","Dylan Cole (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"404","Reid Ferguson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"405","Luke Rhodes (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Scott Daly (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"407","Christian Kuntz (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Genard Avery (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Matthew Adams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"410","Ben Niemann (DET)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
