"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"74","David Bell (CLE)","2","2","12","6.0","6","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"75","Deven Thompkins (CAR)","1","1","4","4.0","4","0","0","2","7","0","0","1","1.1","1.1","0.1%"
"76","Jalen Reagor (NE)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"77","JuJu Smith-Schuster (NE)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","6.9%"
"78","Calvin Austin III (PIT)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.8%"
"79","KaVontae Turpin (DAL)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.7%"
"80","Jake Bobo (SEA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.3%"
"81","Kalif Raymond (DET)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","1.3%"
"82","Tutu Atwell (LAR)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","9.3%"
"83","John Metchie III (HOU)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.8%"
"84","Drake London (ATL)","1","5","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","93.1%"
"85","Kadarius Toney (KC)","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","5.9%"
"86","Rondale Moore (ATL)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","5.2%"
"87","Skyy Moore (KC)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","6.4%"
"88","Jalen Guyton (LV)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.1%"
"89","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"90","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"96","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Olamide Zaccheaus (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"100","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"105","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"107","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"108","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Donovan Peoples-Jones (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"110","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"114","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"116","Terry McLaurin (WAS)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","90.3%"
"117","N'Keal Harry (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Hollywood Brown (KC)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","79.0%"
"119","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"124","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"126","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"128","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"129","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"135","Jakobi Meyers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.3%"
"136","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Ihmir Smith-Marsette (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"141","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Dyami Brown (WAS)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"143","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Jacob Copeland (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Gabe Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.0%"
"147","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","K.J. Osborn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"153","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Van Jefferson (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"156","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"158","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5%"
"159","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"160","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"161","Darnell Mooney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.7%"
"162","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Joshua Palmer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.5%"
"166","Frank Darby (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"170","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"181","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"182","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Andrei Iosivas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"190","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"191","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"192","DeMario Douglas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"193","Xavier Hutchinson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Michael Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"195","Derius Davis (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"196","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"197","Tre Tucker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"198","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"202","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","60.3%"
"207","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"210","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"211","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Tyler Scott (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"217","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"221","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"222","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"223","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jalon Calhoun (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Hayden Hatten (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Peter LeBlanc (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Latreal Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Praise Olatoke (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","John Jiles (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Tanner Knue (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","John Jackson III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Hamze El-Zayat (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","David Wallis (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Derek Slywka (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
