"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Antoine Winfield Jr. (TB)","6","2","1","3","1","0","0","0","1","29.0","29.0","70.6%"
"2","P.J. Locke (DEN)","6","2","1","0","0","0","0","0","1","19.5","19.5","4.6%"
"3","Derwin James Jr. (LAC)","7","2","1","0","0","0","0","0","1","18.5","18.5","75.2%"
"4","Derek Stingley Jr. (HOU)","1","0","0","4","2","0","0","0","1","17.5","17.5","10.6%"
"5","Jessie Bates III (ATL)","5","2","0","2","1","0","0","0","1","17.0","17.0","69.3%"
"6","Jordan Battle (CIN)","4","3","1","1","0","0","0","0","1","16.3","16.3","10.0%"
"7","Budda Baker (ARI)","6","2","0","0","0","0","0","0","1","15.5","15.5","35.9%"
"8","Jamal Adams (TEN)","7","3","0","0","0","0","0","0","1","15.3","15.3","3.5%"
"9","Riq Woolen (SEA)","8","0","0","2","0","0","0","0","1","15.0","15.0","4.0%"
"10","DaRon Bland (DAL)","5","1","0","1","1","0","0","0","1","14.8","14.8","41.2%"
"11","Gregory Junior (JAC)","5","1","0","1","0","0","0","0","1","14.8","14.8","0.1%"
"12","Ambry Thomas (SF)","6","1","0","3","0","0","0","0","1","14.3","14.3","1.0%"
"13","Justin Reid (KC)","9","1","0","0","0","0","0","0","1","14.3","14.3","32.5%"
"14","Brian Branch (DET)","3","4","0","1","1","0","0","0","1","14.0","14.0","37.8%"
"15","Julian Blackmon (IND)","6","1","0","0","0","0","1","0","1","13.8","13.8","13.6%"
"16","John Johnson III (LAR)","1","5","0","2","1","0","0","0","1","13.3","13.3","0.7%"
"17","Desmond King II (HOU)","5","4","0","0","0","0","0","0","1","13.0","13.0","12.0%"
"18","Charvarius Ward (SF)","4","1","0","4","0","0","0","0","1","12.8","12.8","29.5%"
"19","Keisean Nixon (GB)","3","2","0","1","1","0","0","0","1","12.5","12.5","23.8%"
"20","Chidobe Awuzie (TEN)","6","2","0","1","0","0","0","0","1","12.0","12.0","1.8%"
"21","Paulson Adebo (NO)","6","2","0","1","0","0","0","0","1","12.0","12.0","26.2%"
"22","DJ Turner II (CIN)","8","0","0","0","0","0","0","0","1","12.0","12.0","2.3%"
"23","Mike Hilton (CIN)","2","3","0","1","0","0","0","0","1","11.8","11.8","10.3%"
"24","Jalen Pitre (HOU)","6","0","0","0","0","0","0","0","1","11.5","11.5","44.8%"
"25","Dee Alford (ATL)","4","2","0","0","0","0","1","0","1","11.5","11.5","1.1%"
"26","Rayshawn Jenkins (SEA)","5","2","0","0","0","0","0","0","1","11.5","11.5","23.9%"
"27","Quan Martin (WAS)","5","2","0","0","0","0","0","0","1","11.5","11.5","2.1%"
"28","Christian Izien (TB)","5","0","0","0","0","1","0","0","1","11.5","11.5","0.6%"
"29","Darious Williams (LAR)","5","2","0","0","0","0","0","0","1","11.5","11.5","9.5%"
"30","Corey Ballentine (GB)","5","5","0","0","0","0","0","0","1","11.3","11.3","0.6%"
"31","Devon Witherspoon (SEA)","4","4","0","1","0","0","0","0","1","10.5","10.5","42.2%"
"32","Ja'Quan McMillian (DEN)","1","1","1","0","0","1","0","0","1","10.3","10.3","1.0%"
"33","Richie Grant (ATL)","1","1","1","0","0","1","0","0","1","10.3","10.3","12.0%"
"34","Kenny Moore II (IND)","6","1","0","0","0","0","0","0","1","9.8","9.8","27.9%"
"35","Andre Cisco (JAC)","6","1","0","0","0","0","0","0","1","9.8","9.8","3.1%"
"36","Bryan Cook (KC)","6","1","0","0","0","0","0","0","1","9.8","9.8","3.0%"
"37","Tony Adams (NYJ)","5","3","0","0","0","0","0","0","1","9.8","9.8","3.6%"
"38","Jaylon Jones (IND)","5","1","0","1","0","0","0","0","1","9.8","9.8","0.4%"
"39","Xavier Woods (CAR)","1","2","0","1","1","0","0","0","1","9.5","9.5","9.2%"
"40","Derion Kendrick (LAR)","3","1","0","1","0","0","0","0","1","9.3","9.3","0.5%"
"41","Mike Ford Jr. (HOU)","6","0","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"42","Martin Emerson Jr. (CLE)","3","4","0","1","0","0","0","0","1","9.0","9.0","2.4%"
"43","Juan Thornhill (CLE)","5","2","0","0","0","0","0","0","1","9.0","9.0","3.7%"
"44","Dax Hill (CIN)","4","2","0","1","0","0","0","0","1","9.0","9.0","15.2%"
"45","Tracy Walker III (FA)","5","2","0","0","0","0","0","0","1","9.0","9.0","1.5%"
"46","Jonathan Jones (NE)","4","2","0","1","0","0","0","0","1","9.0","9.0","1.6%"
"47","Markquese Bell (DAL)","4","4","0","0","0","0","0","0","1","9.0","9.0","9.5%"
"48","Ryan Neal (FA)","4","0","0","0","0","0","0","0","1","8.5","8.5","1.9%"
"49","Clark Phillips III (ATL)","4","0","0","0","0","0","0","0","1","8.5","8.5","1.1%"
"50","Nick Cross (IND)","4","1","0","1","0","0","0","0","1","8.3","8.3","2.5%"
"51","Jalen Thompson (ARI)","4","3","0","0","0","0","0","0","1","8.3","8.3","16.3%"
"52","Ji'Ayir Brown (SF)","5","1","0","0","0","0","0","0","1","8.3","8.3","6.0%"
"53","Jaycee Horn (CAR)","4","1","0","1","0","0","0","0","1","8.3","8.3","4.9%"
"54","J.C. Jackson (FA)","3","1","0","2","0","0","0","0","1","8.3","8.3","1.0%"
"55","Jordan Fuller (CAR)","5","1","0","0","0","0","0","0","1","8.3","8.3","9.0%"
"56","Darrell Baker Jr. (IND)","3","1","0","2","0","0","0","0","1","8.3","8.3","0.2%"
"57","Asante Samuel Jr. (LAC)","4","1","0","1","0","0","0","0","1","8.3","8.3","3.9%"
"58","Kendall Fuller (MIA)","5","1","0","0","0","0","0","0","1","8.3","8.3","6.0%"
"59","Pat Surtain II (DEN)","4","1","0","1","0","0","0","0","1","8.3","8.3","11.0%"
"60","Jordan Whitehead (TB)","5","1","0","0","0","0","0","0","1","8.3","8.3","15.6%"
"61","Kerby Joseph (DET)","4","1","0","1","0","0","0","0","1","8.3","8.3","9.8%"
"62","Kahlef Hailassie (CLE)","3","1","0","0","0","0","0","0","1","7.8","7.8","0.1%"
"63","Jeff Okudah (HOU)","5","0","0","0","0","0","0","0","1","7.5","7.5","1.6%"
"64","Ahkello Witherspoon (FA)","4","0","0","1","0","0","0","0","1","7.5","7.5","0.1%"
"65","Jonathan Owens (CHI)","5","0","0","0","0","0","0","0","1","7.5","7.5","5.0%"
"66","Darius Slay Jr. (PHI)","5","0","0","0","0","0","0","0","1","7.5","7.5","10.0%"
"67","Quandre Diggs (FA)","4","2","0","0","0","0","0","0","1","7.5","7.5","2.6%"
"68","Reed Blankenship (PHI)","3","4","0","0","0","0","0","0","1","7.5","7.5","40.5%"
"69","Jerry Jacobs (LAR)","4","2","0","0","0","0","0","0","1","7.5","7.5","12.5%"
"70","Sean Murphy-Bunting (ARI)","5","0","0","0","0","0","0","0","1","7.5","7.5","8.4%"
"71","Darnell Savage Jr. (JAC)","4","0","0","1","0","0","0","0","1","7.5","7.5","4.5%"
"72","Roger McCreary (TEN)","3","2","0","1","0","0","0","0","1","7.5","7.5","20.1%"
"73","Percy Butler (WAS)","3","2","0","1","0","0","0","0","1","7.5","7.5","1.5%"
"74","Tashaun Gipson Sr. (FA)","5","0","0","0","0","0","0","0","1","7.5","7.5","0.1%"
"75","Jourdan Lewis (DAL)","3","0","0","2","0","0","0","0","1","7.5","7.5","1.7%"
"76","Elijah Molden (TEN)","2","0","0","0","0","0","1","0","1","7.0","7.0","3.1%"
"77","Donovan Wilson (DAL)","3","3","0","0","0","0","0","0","1","6.8","6.8","21.3%"
"78","Minkah Fitzpatrick (PIT)","4","1","0","0","0","0","0","0","1","6.8","6.8","37.1%"
"79","Antonio Johnson (JAC)","4","1","0","0","0","0","0","0","1","6.8","6.8","1.1%"
"80","Amani Hooker (TEN)","2","1","0","2","0","0","0","0","1","6.8","6.8","14.2%"
"81","Troy Hill (CAR)","3","1","0","1","0","0","0","0","1","6.8","6.8","1.8%"
"82","Brandon Jones (DEN)","4","1","0","0","0","0","0","0","1","6.8","6.8","15.8%"
"83","Carlton Davis III (DET)","4","1","0","0","0","0","0","0","1","6.8","6.8","3.9%"
"84","Myles Bryant (HOU)","3","0","0","1","0","0","0","0","1","6.0","6.0","2.6%"
"85","Donte Jackson (PIT)","2","0","0","2","0","0","0","0","1","6.0","6.0","3.2%"
"86","Kamren Curl (LAR)","4","0","0","0","0","0","0","0","1","6.0","6.0","29.2%"
"87","D.J. Reed Jr. (NYJ)","2","0","0","2","0","0","0","0","1","6.0","6.0","9.7%"
"88","Tyson Campbell (JAC)","3","2","0","0","0","0","0","0","1","6.0","6.0","16.1%"
"89","Mike Edwards (BUF)","2","4","0","0","0","0","0","0","1","6.0","6.0","3.4%"
"90","Jordan Howden (NO)","3","1","0","0","0","0","0","0","1","5.3","5.3","2.0%"
"91","Kevin Byard III (CHI)","2","3","0","0","0","0","0","0","1","5.3","5.3","27.6%"
"92","Jabrill Peppers (NE)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.2%"
"93","Kyle Dugger (NE)","2","3","0","0","0","0","0","0","1","5.3","5.3","22.7%"
"94","Garrett Williams (ARI)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.9%"
"95","Julian Love (SEA)","3","1","0","0","0","0","0","0","1","5.3","5.3","32.4%"
"96","Damontae Kazee (PIT)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.2%"
"97","Grant Delpit (CLE)","3","1","0","0","0","0","0","0","1","5.3","5.3","20.5%"
"98","Zyon McCollum (TB)","3","1","0","0","0","0","0","0","1","5.3","5.3","4.9%"
"99","Divaad Wilson (ARI)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"100","Sauce Gardner (NYJ)","3","1","0","0","0","0","0","0","1","5.3","5.3","18.1%"
"101","Trent McDuffie (KC)","2","3","0","0","0","0","0","0","1","5.3","5.3","31.4%"
"102","Steven Nelson (FA)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.2%"
"103","Michael Carter II (NYJ)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.0%"
"104","Kei'Trel Clark (ARI)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"105","DeShon Elliott (PIT)","1","2","0","1","0","0","0","0","1","4.5","4.5","7.4%"
"106","L'Jarius Sneed (TEN)","3","0","0","0","0","0","0","0","1","4.5","4.5","46.8%"
"107","Joey Porter Jr. (PIT)","2","2","0","0","0","0","0","0","1","4.5","4.5","5.2%"
"108","Essang Bassey (FA)","1","2","0","1","0","0","0","0","1","4.5","4.5","0.0%"
"109","Dee Delaney (BUF)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"110","Isaac Yiadom (SF)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"111","Ashtyn Davis (NYJ)","1","0","0","0","0","0","0","0","1","4.0","4.0","3.4%"
"112","Trenton Thompson (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
