"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Myles Garrett (CLE)","7","2","2","1","0","2","0","0","1","32.0","32.0","63.2%"
"2","Michael Hoecht (LAR)","4","3","2","0","0","1","0","0","1","25.3","25.3","13.0%"
"3","Chase Young (NO)","3","0","2","0","0","0","0","0","1","20.0","20.0","10.1%"
"4","Darrell Taylor (SEA)","1","2","1.5","1","0","1","0","0","1","17.0","17.0","1.0%"
"5","Dexter Lawrence II (NYG)","2","4","2","0","0","0","0","0","1","16.5","16.5","12.1%"
"6","Montez Sweat (CHI)","3","4","1","0","0","0","0","0","1","16.5","16.5","34.3%"
"7","Josh Sweat (PHI)","2","0","2","0","0","0","0","0","1","16.0","16.0","13.9%"
"8","Jaelan Phillips (MIA)","5","2","1","0","0","0","0","0","1","15.5","15.5","9.3%"
"9","Daron Payne (WAS)","2","2","0","0","0","1","1","0","1","15.0","15.0","15.0%"
"10","Carl Granderson (NO)","5","1","0","0","0","0","1","0","1","14.8","14.8","27.1%"
"11","Mike Danna (KC)","4","2","1","0","0","0","0","0","1","14.0","14.0","4.8%"
"12","Angelo Blackson (DEN)","5","1","0","0","0","0","0","0","1","13.3","13.3","0.1%"
"13","Justin Madubuike (BAL)","3","0","1","0","0","1","0","0","1","12.5","12.5","24.1%"
"14","Kayvon Thibodeaux (NYG)","1","3","1.5","0","0","0","0","0","1","12.3","12.3","23.0%"
"15","Odafe Oweh (BAL)","2","1","1","0","0","1","0","0","1","11.8","11.8","5.6%"
"16","Justin Jones (ARI)","2","1","1","1","0","0","0","0","1","11.8","11.8","2.3%"
"17","Boye Mafe (SEA)","2","1","1","1","0","0","0","0","1","11.8","11.8","8.2%"
"18","Calais Campbell (MIA)","1","3","1","0","0","1","0","0","1","11.8","11.8","3.7%"
"19","Maxx Crosby (LV)","2","3","1","0","0","0","0","0","1","11.8","11.8","69.3%"
"20","Larry Ogunjobi (PIT)","2","2","1","0","0","0","0","0","1","11.0","11.0","2.1%"
"21","Dawuane Smoot (BUF)","2","0","1","0","0","1","0","0","1","11.0","11.0","0.3%"
"22","Charles Omenihu (KC)","2","0","1","1","0","0","0","0","1","11.0","11.0","0.8%"
"23","Haason Reddick (NYJ)","4","0","0","0","0","0","0","0","1","11.0","11.0","16.2%"
"24","Tyree Wilson (LV)","1","2","1","0","0","1","0","0","1","11.0","11.0","6.8%"
"25","Kevin Strong (FA)","1","4","0.5","0","0","0","1","0","1","10.5","10.5","0.0%"
"26","Jordan Elliott (SF)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.3%"
"27","David Onyemata (ATL)","1","3","1","0","0","0","0","0","1","10.3","10.3","4.9%"
"28","Christian Barmore (NE)","2","1","1","0","0","0","0","0","1","10.3","10.3","15.0%"
"29","Christian Wilkins (LV)","2","4","0","0","0","0","1","0","1","10.0","10.0","47.1%"
"30","Nick Bosa (SF)","5","0","0","0","0","0","0","0","1","10.0","10.0","62.7%"
"31","Danielle Hunter (HOU)","2","0","1","0","0","0","0","0","1","9.5","9.5","52.1%"
"32","George Karlaftis III (KC)","1","2","1","0","0","0","0","0","1","9.5","9.5","12.6%"
"33","LaCale London (ATL)","1","2","0","0","0","0","1","0","1","9.5","9.5","0.1%"
"34","Leonard Williams (SEA)","2","0","1","0","0","0","0","0","1","9.5","9.5","10.3%"
"35","Ronnie Perkins (DEN)","3","0","0","0","0","0","0","0","1","9.5","9.5","0.1%"
"36","Jarran Reed (SEA)","1","1","1","0","0","0","0","0","1","8.8","8.8","5.2%"
"37","Isaiah Buggs (FA)","4","0","0","0","0","0","0","0","1","8.5","8.5","0.1%"
"38","Aidan Hutchinson (DET)","2","2","0","0","0","0","1","0","1","8.5","8.5","54.7%"
"39","Javon Hargrave (SF)","4","0","0","0","0","0","0","0","1","8.5","8.5","14.0%"
"40","Nolan Smith Jr. (PHI)","1","0","1","0","0","0","0","0","1","8.0","8.0","5.8%"
"41","Montravius Adams (PIT)","3","1","0","0","0","0","0","0","1","7.8","7.8","0.4%"
"42","Malcolm Roach (DEN)","3","1","0","0","0","0","0","0","1","7.8","7.8","0.9%"
"43","DeForest Buckner (IND)","3","2","0","1","0","0","0","0","1","7.5","7.5","46.4%"
"44","Dean Lowry (PIT)","1","2","0","0","0","0","1","0","1","7.0","7.0","0.7%"
"45","D.J. Wonnum (CAR)","2","2","0","0","0","0","0","0","1","7.0","7.0","11.5%"
