"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"22","CeeDee Lamb (DAL)","7","10","53","7.6","16","0","0","1","3","1","0","1","11.6","11.6","100.0%"
"23","Jayden Reed (GB)","6","8","52","8.7","20","1","1","0","0","0","0","1","11.2","11.2","77.3%"
"24","D.J. Montgomery (IND)","2","4","48","24.0","34","1","1","0","0","0","0","1","10.8","10.8","0.0%"
"25","Jaxon Smith-Njigba (SEA)","4","4","48","12.0","29","1","1","0","0","0","0","1","10.8","10.8","76.0%"
"26","Dontayvion Wicks (GB)","6","7","97","16.2","22","3","0","0","0","0","0","1","9.7","9.7","7.1%"
"27","Justin Jefferson (MIN)","7","10","84","12.0","19","0","0","0","0","0","0","1","8.4","8.4","100.0%"
"28","Quentin Johnston (LAC)","2","3","23","11.5","17","0","1","0","0","0","0","1","8.3","8.3","17.0%"
"29","DK Metcalf (SEA)","5","6","78","15.6","34","1","0","0","0","0","0","1","7.8","7.8","98.5%"
"30","Michael Pittman Jr. (IND)","4","5","78","19.5","42","2","0","0","0","0","0","1","7.8","7.8","97.1%"
"31","Lil'Jordan Humphrey (DEN)","3","4","16","5.3","8","0","1","0","0","0","0","1","7.6","7.6","0.1%"
"32","Jerry Jeudy (CLE)","3","7","74","24.7","40","1","0","0","0","0","0","1","7.4","7.4","63.3%"
"33","Alex Erickson (FA)","1","2","13","13.0","13","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"34","Courtland Sutton (DEN)","5","6","71","14.2","23","1","0","0","0","0","0","1","7.1","7.1","83.0%"
"35","Keith Kirkwood (BAL)","1","1","7","7.0","7","0","1","0","0","0","0","1","6.7","6.7","0.0%"
"36","Ja'Marr Chase (CIN)","4","4","64","16.0","25","2","0","0","0","0","0","1","6.4","6.4","99.4%"
"37","Treylon Burks (TEN)","3","3","62","20.7","37","2","0","1","2","0","0","1","6.4","6.4","5.9%"
"38","Darius Slayton (NYG)","4","8","63","15.8","33","1","0","0","0","0","0","1","6.3","6.3","2.6%"
"39","Zay Jones (ARI)","5","8","59","11.8","36","1","0","0","0","0","0","1","5.9","5.9","15.4%"
"40","Marquise Goodwin (FA)","1","1","57","57.0","57","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"41","A.J. Brown (PHI)","5","10","56","11.2","15","0","0","0","0","0","0","1","5.6","5.6","99.9%"
"42","Puka Nacua (LAR)","5","8","50","10.0","18","0","0","2","3","0","0","1","5.3","5.3","96.9%"
"43","Tyler Boyd (TEN)","2","5","53","26.5","44","1","0","0","0","0","0","1","5.3","5.3","28.1%"
"44","DJ Moore (CHI)","4","8","52","13.0","27","2","0","0","0","0","0","1","5.2","5.2","97.6%"
"45","Cedric Tillman (CLE)","4","8","52","13.0","19","0","0","0","0","0","0","1","5.2","5.2","0.8%"
"46","DeVonta Smith (PHI)","5","5","50","10.0","17","0","0","0","0","0","0","1","5.0","5.0","98.0%"
"47","Stefon Diggs (HOU)","4","5","48","12.0","18","0","0","0","0","0","0","1","4.8","4.8","99.7%"
"48","George Pickens (PIT)","3","7","47","15.7","17","0","0","0","0","0","0","1","4.7","4.7","87.2%"
"49","Jameson Williams (DET)","4","7","47","11.8","18","0","0","0","0","0","0","1","4.7","4.7","45.8%"
"50","Tyler Scott (CHI)","3","4","49","16.3","30","1","0","1","-3","0","0","1","4.6","4.6","0.2%"
"51","DeVante Parker (FA)","5","5","44","8.8","20","1","0","0","0","0","0","1","4.4","4.4","1.7%"
"52","Adam Thielen (CAR)","4","7","43","10.8","16","0","0","0","0","0","0","1","4.3","4.3","71.9%"
"53","Josh Reynolds (DEN)","2","3","41","20.5","21","2","0","0","0","0","0","1","4.1","4.1","7.3%"
"54","Rashod Bateman (BAL)","3","6","39","13.0","18","0","0","0","0","0","0","1","3.9","3.9","9.5%"
"55","Calvin Ridley (TEN)","5","12","39","7.8","13","0","0","0","0","0","0","1","3.9","3.9","95.0%"
"56","Chris Moore (ARI)","3","4","39","13.0","23","1","0","0","0","0","0","1","3.9","3.9","0.1%"
"57","Brandon Aiyuk (SF)","3","5","37","12.3","22","1","0","0","0","0","0","1","3.7","3.7","98.2%"
"58","Rashid Shaheed (NO)","3","4","36","12.0","19","0","0","0","0","0","0","1","3.6","3.6","50.9%"
"59","A.T. Perry (NO)","2","2","34","17.0","18","0","0","0","0","0","0","1","3.4","3.4","0.7%"
"60","DeMario Douglas (NE)","3","5","33","11.0","16","0","0","0","0","0","0","1","3.3","3.3","23.0%"
"61","Nick Westbrook-Ikhine (TEN)","1","2","33","33.0","33","1","0","0","0","0","0","1","3.3","3.3","0.2%"
"62","Ihmir Smith-Marsette (CAR)","2","2","1","0.5","8","0","0","4","31","0","0","1","3.2","3.2","0.1%"
"63","Jonathan Mingo (CAR)","4","5","32","8.0","20","1","0","0","0","0","0","1","3.2","3.2","7.0%"
"64","Lynn Bowden Jr. (FA)","3","5","31","10.3","17","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"65","Justin Watson (KC)","1","3","31","31.0","31","1","0","0","0","0","0","1","3.1","3.1","1.7%"
"66","Romeo Doubs (GB)","3","3","30","10.0","12","0","0","0","0","0","0","1","3.0","3.0","44.3%"
"67","Robert Woods (HOU)","3","5","30","10.0","15","0","0","0","0","0","0","1","3.0","3.0","2.7%"
"68","Xavier Gipson (NYJ)","2","6","29","14.5","21","1","0","0","0","0","0","1","2.9","2.9","0.7%"
"69","Garrett Wilson (NYJ)","3","4","29","9.7","18","0","0","0","0","0","0","1","2.9","2.9","97.8%"
"70","Malik Heath (GB)","3","3","29","9.7","15","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"71","Wan'Dale Robinson (NYG)","4","4","25","6.3","13","0","0","0","0","0","0","1","2.5","2.5","8.5%"
"72","Jauan Jennings (SF)","2","2","25","12.5","22","1","0","0","0","0","0","1","2.5","2.5","0.6%"
"73","Drake London (ATL)","2","3","24","12.0","13","0","0","0","0","0","0","1","2.4","2.4","93.1%"
"74","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","2","23","0","0","1","2.3","2.3","0.2%"
"75","DeAndre Hopkins (TEN)","2","9","21","10.5","17","0","0","0","0","0","0","1","2.1","2.1","91.9%"
"76","Allen Lazard (NYJ)","3","6","21","7.0","11","0","0","0","0","0","0","1","2.1","2.1","4.7%"
"77","Tyler Lockett (SEA)","3","9","21","7.0","12","0","0","0","0","0","0","1","2.1","2.1","88.4%"
"78","Greg Dortch (ARI)","2","3","15","7.5","10","0","0","1","5","0","0","1","2.0","2.0","4.3%"
"79","Jalen Guyton (LV)","2","2","19","9.5","14","0","0","0","0","0","0","1","1.9","1.9","1.1%"
"80","Allen Robinson II (NYG)","3","3","19","6.3","8","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"81","Josh Downs (IND)","3","3","19","6.3","8","0","0","0","0","0","0","1","1.9","1.9","26.8%"
"82","DJ Chark Jr. (LAC)","1","2","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","4.7%"
"83","Richie James Jr. (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"84","Marquez Valdes-Scantling (BUF)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","1.2%"
"85","Elijah Moore (CLE)","2","3","17","8.5","11","0","0","0","0","0","0","1","1.7","1.7","23.1%"
"86","Darnell Mooney (ATL)","2","8","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","37.7%"
"87","Odell Beckham Jr. (MIA)","1","3","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","32.9%"
"88","Alec Pierce (IND)","1","5","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","2.3%"
"89","Parker Washington (JAC)","4","6","12","3.0","6","0","0","0","0","0","0","1","1.2","1.2","2.6%"
"90","Braxton Berrios (MIA)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","1.2%"
"91","Kalif Raymond (DET)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","1.3%"
"92","Jahan Dotson (WAS)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","31.0%"
"93","Marvin Mims Jr. (DEN)","0","2","0","0","0","0","0","1","11","0","0","1","1.1","1.1","7.2%"
"94","KhaDarel Hodge (ATL)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"95","Brandin Cooks (DAL)","2","6","10","5.0","8","0","0","0","0","0","0","1","1.0","1.0","43.6%"
"96","Charlie Jones (CIN)","2","3","10","5.0","7","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"97","Michael Gallup (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","6.3%"
"98","Lawrence Cager (NYG)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"99","Rondale Moore (ATL)","2","3","5","2.5","4","0","0","1","3","0","0","1","0.8","0.8","5.2%"
"100","Chase Claypool (BUF)","2","2","8","4.0","5","0","0","0","0","0","0","1","0.8","0.8","0.7%"
"101","Zay Flowers (BAL)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","91.9%"
"102","Bo Melton (GB)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.3%"
"103","Julio Jones (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"104","Andrei Iosivas (CIN)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.4%"
"105","Xavier Hutchinson (HOU)","0","3","0","0","0","0","0","1","5","0","0","1","0.5","0.5","0.1%"
"106","Trey Palmer (TB)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.5%"
"107","Donovan Peoples-Jones (DET)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.7%"
"108","Byron Pringle (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"109","Kadarius Toney (KC)","2","4","5","2.5","3","0","0","0","0","0","0","1","0.5","0.5","5.9%"
"110","Tyquan Thornton (NE)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"111","Jake Bobo (SEA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.3%"
"112","K.J. Osborn (NE)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","15.3%"
"113","Cedrick Wilson Jr. (NO)","2","3","2","1.0","3","0","0","0","0","0","0","1","0.2","0.2","1.1%"
"114","John Metchie III (HOU)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.8%"
"115","Steven Sims Jr. (HOU)","1","1","0","0.0","0","0","0","1","1","0","0","1","0.1","0.1","0.0%"
"116","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Olamide Zaccheaus (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"123","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"124","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"128","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Jalen Reagor (NE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"130","Isaiah Hodgins (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"131","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Gabe Davis (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","53.0%"
"133","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"134","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"139","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"141","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Hunter Renfrow (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"143","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"147","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"148","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"152","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"153","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3%"
"157","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.6%"
"158","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.8%"
"162","Dyami Brown (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"163","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Van Jefferson (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"167","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"168","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Quez Watkins (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"173","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"175","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"185","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"195","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"196","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"197","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"206","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jalin Hyatt (NYG)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"209","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"210","Michael Wilson (ARI)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"211","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.3%"
"216","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"219","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"225","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Elijah Cooks (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"230","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"231","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
