"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Jason Pinnock (NYG)","4","0","0","1","1","1","0","1","1","22.5","22.5","14.8%"
"2","K'Von Wallace (SEA)","7","3","0","1","1","0","0","0","1","21.8","21.8","1.5%"
"3","Jalen Pitre (HOU)","8","5","0","1","0","0","1","0","1","21.3","21.3","44.8%"
"4","Greg Stroman Jr. (CHI)","4","3","1","1","1","0","0","0","1","21.3","21.3","0.5%"
"5","Darious Williams (LAR)","7","0","0","1","1","1","0","0","1","21.0","21.0","9.5%"
"6","Roger McCreary (TEN)","7","1","1","0","0","1","0","0","1","19.3","19.3","20.1%"
"7","Will Harris (NO)","7","2","0","1","0","0","1","0","1","17.5","17.5","0.0%"
"8","Rudy Ford (FA)","5","4","0","1","1","0","0","0","1","17.0","17.0","3.8%"
"9","Xavier McKinney (GB)","7","1","0","1","0","1","0","0","1","16.8","16.8","35.2%"
"10","Justin Reid (KC)","7","1","0","1","0","1","0","0","1","16.8","16.8","32.5%"
"11","Eli Apple (FA)","8","1","0.5","1","0","0","0","0","1","16.3","16.3","0.0%"
"12","Bryce Hall (TB)","4","0","0","0","0","0","1","1","1","16.0","16.0","0.7%"
"13","Jordan Fuller (CAR)","7","5","0","1","0","0","0","0","1","15.8","15.8","9.0%"
"14","Cam Taylor-Britt (CIN)","1","0","0","2","1","0","0","1","1","15.5","15.5","14.7%"
"15","Jayron Kearse (FA)","4","0","1","0","0","0","0","0","1","15.0","15.0","0.9%"
"16","C.J. Henderson (HOU)","3","2","1","0","0","0","0","0","1","15.0","15.0","0.7%"
"17","Terell Smith (CHI)","3","3","0","0","0","1","1","0","1","14.8","14.8","0.4%"
"18","Kaiir Elam (BUF)","8","3","0","0","0","0","0","0","1","14.3","14.3","0.9%"
"19","Marco Wilson (NE)","8","3","0","0","0","0","0","0","1","14.3","14.3","0.2%"
"20","Derion Kendrick (LAR)","7","1","0","0","0","0","0","0","1","13.8","13.8","0.5%"
"21","Trent McDuffie (KC)","6","0","0","3","0","0","0","0","1","13.5","13.5","31.4%"
"22","Julian Blackmon (IND)","4","1","0","1","1","0","0","0","1","13.3","13.3","13.6%"
"23","Myles Bryant (HOU)","4","1","1","0","0","0","0","0","1","13.3","13.3","2.6%"
"24","Pat Surtain II (DEN)","4","1","0","1","1","0","0","0","1","13.3","13.3","11.0%"
"25","Tyrann Mathieu (NO)","0","1","0","1","1","0","0","1","1","13.3","13.3","9.4%"
"26","Dee Alford (ATL)","4","2","0","2","0","0","0","0","1","13.0","13.0","1.1%"
"27","L'Jarius Sneed (TEN)","6","1","0","2","0","0","0","0","1","12.8","12.8","46.8%"
"28","Camryn Bynum (MIN)","7","1","0","1","0","0","0","0","1","12.8","12.8","54.8%"
"29","Ahkello Witherspoon (FA)","4","0","0","1","1","0","0","0","1","12.5","12.5","0.1%"
"30","Jerry Jacobs (LAR)","4","0","0","1","1","0","0","0","1","12.5","12.5","12.5%"
"31","Kader Kohou (MIA)","6","1","0","0","0","0","0","0","1","12.3","12.3","2.2%"
"32","Damarri Mathis (DEN)","5","3","0","0","0","0","0","0","1","12.3","12.3","1.1%"
"33","Tyrique Stevenson (CHI)","5","4","0","1","0","0","0","0","1","12.0","12.0","12.0%"
"34","Dane Jackson (CAR)","6","2","0","1","0","0","0","0","1","12.0","12.0","3.1%"
"35","Kenny Moore II (IND)","7","2","0","0","0","0","0","0","1","12.0","12.0","27.9%"
"36","Minkah Fitzpatrick (PIT)","7","2","0","0","0","0","0","0","1","12.0","12.0","37.1%"
"37","Harrison Smith (MIN)","6","4","0","0","0","0","0","0","1","12.0","12.0","17.5%"
"38","Kareem Jackson (FA)","6","4","0","0","0","0","0","0","1","12.0","12.0","0.6%"
"39","Jourdan Lewis (DAL)","1","1","0","1","0","1","1","0","1","11.8","11.8","1.7%"
"40","Rayshawn Jenkins (SEA)","5","0","0","1","0","0","0","0","1","11.5","11.5","23.9%"
"41","Kristian Fulton (LAC)","6","1","0","1","0","0","0","0","1","11.3","11.3","1.5%"
"42","Arthur Maulet (BAL)","1","0","1","2","0","0","0","0","1","11.0","11.0","0.9%"
"43","Jalen Thompson (ARI)","3","0","0","0","0","1","0","0","1","11.0","11.0","16.3%"
"44","Bryan Cook (KC)","2","1","0","0","0","0","1","0","1","10.3","10.3","3.0%"
"45","Tre'von Moehrig (LV)","3","2","1","0","0","0","0","0","1","10.0","10.0","4.9%"
"46","Tyson Campbell (JAC)","3","2","0","1","0","0","0","0","1","10.0","10.0","16.1%"
"47","Stephon Gilmore (FA)","5","1","0","1","0","0","0","0","1","9.8","9.8","1.3%"
"48","Sauce Gardner (NYJ)","4","1","0","2","0","0","0","0","1","9.8","9.8","18.1%"
"49","Darrick Forrest (WAS)","6","1","0","0","0","0","0","0","1","9.8","9.8","9.0%"
"50","Antonio Hamilton Sr. (ATL)","6","1","0","0","0","0","0","0","1","9.8","9.8","0.5%"
"51","Vonn Bell (CIN)","4","5","0","0","0","0","0","0","1","9.8","9.8","4.6%"
"52","Kyle Hamilton (BAL)","3","0","0","0","0","0","0","0","1","9.5","9.5","46.9%"
"53","Marcus Peters (FA)","5","0","0","1","0","0","0","0","1","9.0","9.0","1.1%"
"54","Kevin Byard III (CHI)","3","6","0","0","0","0","0","0","1","9.0","9.0","27.6%"
"55","Rasul Douglas (BUF)","4","0","0","2","0","0","0","0","1","9.0","9.0","7.4%"
"56","Joshua Metellus (MIN)","6","0","0","0","0","0","0","0","1","9.0","9.0","41.5%"
"57","Donovan Wilson (DAL)","5","2","0","0","0","0","0","0","1","9.0","9.0","21.3%"
"58","Reed Blankenship (PHI)","5","2","0","0","0","0","0","0","1","9.0","9.0","40.5%"
"59","Tashaun Gipson Sr. (FA)","1","1","0","1","1","0","0","0","1","8.8","8.8","0.1%"
"60","Amik Robertson (DET)","1","1","0","1","1","0","0","0","1","8.8","8.8","0.4%"
"61","Grayland Arnold (PIT)","3","0","0","0","0","1","0","0","1","8.5","8.5","0.1%"
"62","Keisean Nixon (GB)","5","1","0","0","0","0","0","0","1","8.3","8.3","23.8%"
"63","Jeff Okudah (HOU)","5","1","0","0","0","0","0","0","1","8.3","8.3","1.6%"
"64","Kamren Curl (LAR)","4","3","0","0","0","0","0","0","1","8.3","8.3","29.2%"
"65","DeShon Elliott (PIT)","5","1","0","0","0","0","0","0","1","8.3","8.3","7.4%"
"66","Steven Nelson (FA)","5","1","0","0","0","0","0","0","1","8.3","8.3","0.2%"
"67","Micah Hyde (FA)","5","1","0","0","0","0","0","0","1","8.3","8.3","1.1%"
"68","Joey Porter Jr. (PIT)","0","2","0","1","1","0","0","0","1","8.0","8.0","5.2%"
"69","Benjamin St-Juste (WAS)","3","0","0","2","0","0","0","0","1","7.5","7.5","5.8%"
"70","Paulson Adebo (NO)","3","0","0","2","0","0","0","0","1","7.5","7.5","26.2%"
"71","Brandon Stephens (BAL)","3","2","0","1","0","0","0","0","1","7.5","7.5","4.0%"
"72","Mekhi Blackmon (MIN)","4","0","0","1","0","0","0","0","1","7.5","7.5","0.9%"
"73","Alontae Taylor (NO)","4","2","0","0","0","0","0","0","1","7.5","7.5","2.7%"
"74","Keanu Neal (FA)","5","0","0","0","0","0","0","0","1","7.5","7.5","0.5%"
"75","DaRon Bland (DAL)","3","2","0","1","0","0","0","0","1","7.5","7.5","41.2%"
"76","Jevon Holland (MIA)","4","0","0","1","0","0","0","0","1","7.5","7.5","20.0%"
"77","Richie Grant (ATL)","3","0","0","0","0","0","0","0","1","7.0","7.0","12.0%"
"78","Chandon Sullivan (FA)","2","0","0","0","0","1","0","0","1","7.0","7.0","0.0%"
"79","Damontae Kazee (PIT)","1","2","0","0","0","0","1","0","1","7.0","7.0","1.2%"
"80","Tony Adams (NYJ)","4","1","0","0","0","0","0","0","1","6.8","6.8","3.6%"
"81","Andre Chachere (ARI)","4","1","0","0","0","0","0","0","1","6.8","6.8","0.5%"
"82","Marshon Lattimore (NO)","4","1","0","0","0","0","0","0","1","6.8","6.8","5.7%"
"83","DJ Turner II (CIN)","3","1","0","1","0","0","0","0","1","6.8","6.8","2.3%"
"84","Malik Hooker (DAL)","3","3","0","0","0","0","0","0","1","6.8","6.8","3.2%"
"85","Kerby Joseph (DET)","4","1","0","0","0","0","0","0","1","6.8","6.8","9.8%"
"86","JuJu Brents (IND)","3","1","0","1","0","0","0","0","1","6.8","6.8","6.8%"
"87","Justin Simmons (FA)","4","1","0","0","0","0","0","0","1","6.8","6.8","11.4%"
"88","Kei'Trel Clark (ARI)","4","1","0","0","0","0","0","0","1","6.8","6.8","0.2%"
"89","Xavien Howard (FA)","3","1","0","1","0","0","0","0","1","6.8","6.8","1.3%"
"90","Marlon Humphrey (BAL)","4","0","0","0","0","0","0","0","1","6.0","6.0","4.5%"
"91","Cameron Sutton (PIT)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.1%"
"92","Jordan Poyer (MIA)","3","2","0","0","0","0","0","0","1","6.0","6.0","24.3%"
"93","Jordan Battle (CIN)","2","0","0","2","0","0","0","0","1","6.0","6.0","10.0%"
"94","Marcus Williams (BAL)","3","2","0","0","0","0","0","0","1","6.0","6.0","6.1%"
"95","Darius Slay Jr. (PHI)","4","0","0","0","0","0","0","0","1","6.0","6.0","10.0%"
"96","Justin Evans (FA)","2","2","0","1","0","0","0","0","1","6.0","6.0","0.2%"
"97","Levi Wallace (DEN)","3","0","0","1","0","0","0","0","1","6.0","6.0","1.3%"
"98","Russ Yeast (LAR)","3","2","0","0","0","0","0","0","1","6.0","6.0","2.5%"
"99","Dane Belton (NYG)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.9%"
"100","Mike Hilton (CIN)","4","0","0","0","0","0","0","0","1","6.0","6.0","10.3%"
"101","Deonte Banks (NYG)","3","0","0","1","0","0","0","0","1","6.0","6.0","12.7%"
"102","Jaquan Brisker (CHI)","2","4","0","0","0","0","0","0","1","6.0","6.0","46.3%"
"103","Mike Edwards (BUF)","1","0","0","1","0","0","0","0","1","5.5","5.5","3.4%"
"104","Kyle Dugger (NE)","1","5","0","0","0","0","0","0","1","5.3","5.3","22.7%"
"105","Tracy Walker III (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.5%"
"106","Michael Carter II (NYJ)","1","3","0","1","0","0","0","0","1","5.3","5.3","0.0%"
"107","Tyler Hall (PHI)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"108","James Bradberry IV (PHI)","2","1","0","1","0","0","0","0","1","5.3","5.3","2.0%"
"109","Ja'Quan McMillian (DEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.0%"
"110","Andre Cisco (JAC)","3","1","0","0","0","0","0","0","1","5.3","5.3","3.1%"
"111","Isaiah Oliver (NYJ)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"112","Byron Murphy Jr. (MIN)","2","1","0","1","0","0","0","0","1","5.3","5.3","6.4%"
"113","Sean Murphy-Bunting (ARI)","3","1","0","0","0","0","0","0","1","5.3","5.3","8.4%"
"114","Dax Hill (CIN)","1","2","0.5","0","0","0","0","0","1","5.0","5.0","15.2%"
"115","Jaylon Jones (CHI)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"116","Deommodore Lenoir (SF)","1","2","0","1","0","0","0","0","1","4.5","4.5","13.0%"
"117","Taron Johnson (BUF)","3","0","0","0","0","0","0","0","1","4.5","4.5","30.4%"
"118","Jaylen Watson (KC)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.1%"
"119","Amani Hooker (TEN)","2","2","0","0","0","0","0","0","1","4.5","4.5","14.2%"
"120","Ambry Thomas (SF)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.0%"
"121","Joshua Williams (KC)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.2%"
"122","Elijah Hicks (CHI)","1","2","0","1","0","0","0","0","1","4.5","4.5","0.4%"
"123","Jordan Howden (NO)","1","0","0","2","0","0","0","0","1","4.5","4.5","2.0%"
"124","Jonathan Jones (NE)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.6%"
"125","Shaun Wade (NE)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.2%"
"126","Cor'Dale Flott (NYG)","2","0","0","1","0","0","0","0","1","4.5","4.5","1.0%"
"127","Charvarius Ward (SF)","2","0","0","1","0","0","0","0","1","4.5","4.5","29.5%"
