"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"20","Brandon Aiyuk (SF)","2","4","50","25.0","28","2","1","0","0","0","0","1","11.0","11.0","98.2%"
"21","Jalin Hyatt (NYG)","5","6","109","21.8","41","3","0","0","0","0","0","1","10.9","10.9","3.4%"
"22","Michael Pittman Jr. (IND)","10","13","107","10.7","24","1","0","0","0","0","0","1","10.7","10.7","97.1%"
"23","Garrett Wilson (NYJ)","7","10","44","6.3","11","0","1","0","0","0","0","1","10.4","10.4","97.8%"
"24","Curtis Samuel (BUF)","9","12","100","11.1","30","1","0","0","0","0","0","1","10.0","10.0","51.0%"
"25","A.J. Brown (PHI)","5","9","37","7.4","11","0","1","0","0","0","0","1","9.7","9.7","99.9%"
"26","Kalif Raymond (DET)","5","5","90","18.0","24","3","0","1","6","0","0","1","9.6","9.6","1.3%"
"27","Amon-Ra St. Brown (DET)","9","11","95","10.6","28","2","0","0","0","0","0","1","9.5","9.5","100.0%"
"28","KaVontae Turpin (DAL)","1","1","34","34.0","34","1","1","0","0","0","0","1","9.4","9.4","0.7%"
"29","Drake London (ATL)","5","7","91","18.2","29","2","0","0","0","0","0","1","9.1","9.1","93.1%"
"30","Christian Kirk (JAC)","4","7","89","22.3","57","1","0","0","0","0","0","1","8.9","8.9","70.8%"
"31","Olamide Zaccheaus (WAS)","1","1","29","29.0","29","1","1","0","0","0","0","1","8.9","8.9","0.1%"
"32","Hollywood Brown (KC)","6","12","88","14.7","36","1","0","0","0","0","0","1","8.8","8.8","79.0%"
"33","Greg Dortch (ARI)","3","9","27","9.0","14","0","1","0","0","0","0","1","8.7","8.7","4.3%"
"34","Keenan Allen (CHI)","14","16","106","7.6","21","1","0","0","0","0","1","1","8.6","8.6","91.0%"
"35","Ja'Marr Chase (CIN)","4","6","81","20.3","31","2","0","0","0","0","0","1","8.1","8.1","99.4%"
"36","Tutu Atwell (LAR)","3","3","76","25.3","42","2","0","0","0","0","0","1","7.6","7.6","9.3%"
"37","Josh Reynolds (DEN)","2","4","15","7.5","12","0","1","0","0","0","0","1","7.5","7.5","7.3%"
"38","Davante Adams (LV)","5","7","73","14.6","33","1","0","0","0","0","0","1","7.3","7.3","99.9%"
"39","Isaiah Hodgins (NYG)","1","1","12","12.0","12","0","1","0","0","0","0","1","7.2","7.2","0.6%"
"40","Justin Watson (KC)","1","3","3","3.0","3","0","1","0","0","0","0","1","6.3","6.3","1.7%"
"41","Courtland Sutton (DEN)","3","6","61","20.3","31","2","0","0","0","0","0","1","6.1","6.1","83.0%"
"42","Jonathan Mingo (CAR)","4","6","60","15.0","24","2","0","0","0","0","0","1","6.0","6.0","7.0%"
"43","George Pickens (PIT)","3","5","58","19.3","43","1","0","0","0","0","0","1","5.8","5.8","87.2%"
"44","Cedric Tillman (CLE)","4","5","55","13.8","23","1","0","0","0","0","0","1","5.5","5.5","0.8%"
"45","Jahan Dotson (WAS)","5","6","52","10.4","15","0","0","0","0","0","0","1","5.2","5.2","31.0%"
"46","Jameson Williams (DET)","2","3","51","25.5","38","1","0","0","0","0","0","1","5.1","5.1","45.8%"
"47","Terry McLaurin (WAS)","4","11","50","12.5","24","1","0","0","0","0","0","1","5.0","5.0","90.3%"
"48","Diontae Johnson (CAR)","4","8","50","12.5","39","1","0","0","0","0","0","1","5.0","5.0","83.2%"
"49","DeAndre Hopkins (TEN)","3","5","49","16.3","19","0","0","0","0","0","0","1","4.9","4.9","91.9%"
"50","Jalen Tolbert (DAL)","2","3","49","24.5","31","1","0","0","0","0","0","1","4.9","4.9","2.0%"
"51","DeMario Douglas (NE)","6","9","49","8.2","14","0","0","0","0","0","0","1","4.9","4.9","23.0%"
"52","Khalil Shakir (BUF)","3","5","47","15.7","31","1","0","0","0","0","0","1","4.7","4.7","13.3%"
"53","Brandon Powell (MIN)","3","3","45","15.0","28","1","0","1","2","0","0","1","4.7","4.7","0.7%"
"54","Malik Heath (GB)","4","4","46","11.5","16","0","0","0","0","0","0","1","4.6","4.6","0.1%"
"55","Chris Godwin (TB)","3","7","45","15.0","21","1","0","0","0","0","0","1","4.5","4.5","90.3%"
"56","Josh Downs (IND)","5","13","43","8.6","13","0","0","0","0","0","0","1","4.3","4.3","26.8%"
"57","Chris Moore (ARI)","3","4","41","13.7","22","1","0","1","1","0","0","1","4.2","4.2","0.1%"
"58","DeVante Parker (FA)","3","5","42","14.0","19","0","0","0","0","0","0","1","4.2","4.2","1.7%"
"59","Jaxon Smith-Njigba (SEA)","2","3","41","20.5","34","1","0","0","0","0","0","1","4.1","4.1","76.0%"
"60","Nick Westbrook-Ikhine (TEN)","4","5","41","10.3","18","0","0","0","0","0","0","1","4.1","4.1","0.2%"
"61","Robert Woods (HOU)","2","3","40","20.0","26","1","0","0","0","0","0","1","4.0","4.0","2.7%"
"62","Lynn Bowden Jr. (FA)","0","2","0","0","0","0","0","2","40","0","0","1","4.0","4.0","0.0%"
"63","Jordan Addison (MIN)","6","10","39","6.5","14","0","0","0","0","0","0","1","3.9","3.9","88.3%"
"64","Hunter Renfrow (FA)","4","4","38","9.5","16","0","0","0","0","0","0","1","3.8","3.8","0.6%"
"65","Romeo Doubs (GB)","3","4","37","12.3","16","0","0","0","0","0","0","1","3.7","3.7","44.3%"
"66","Marvin Mims Jr. (DEN)","2","3","24","12.0","16","0","0","1","11","0","0","1","3.5","3.5","7.2%"
"67","Rondale Moore (ATL)","2","3","35","17.5","20","1","0","0","0","0","0","1","3.5","3.5","5.2%"
"68","Skyy Moore (KC)","3","3","34","11.3","18","0","0","0","0","0","0","1","3.4","3.4","6.4%"
"69","Xavier Hutchinson (HOU)","1","1","34","34.0","34","1","0","0","0","0","0","1","3.4","3.4","0.1%"
"70","DJ Chark Jr. (LAC)","3","4","34","11.3","19","0","0","0","0","0","0","1","3.4","3.4","4.7%"
"71","K.J. Osborn (NE)","3","4","34","11.3","26","0","0","0","0","0","0","1","3.4","3.4","15.3%"
"72","Odell Beckham Jr. (MIA)","3","5","34","11.3","14","0","0","0","0","0","0","1","3.4","3.4","32.9%"
"73","DK Metcalf (SEA)","3","9","32","10.7","14","0","0","0","0","0","0","1","3.2","3.2","98.5%"
"74","Tyler Lockett (SEA)","3","5","30","10.0","11","0","0","0","0","0","0","1","3.0","3.0","88.4%"
"75","Byron Pringle (FA)","2","2","27","13.5","16","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"76","Alec Pierce (IND)","4","6","27","6.8","9","0","0","0","0","0","0","1","2.7","2.7","2.3%"
"77","Puka Nacua (LAR)","4","8","27","6.8","14","0","0","0","0","0","0","1","2.7","2.7","96.9%"
"78","Wan'Dale Robinson (NYG)","4","5","26","6.5","11","0","0","0","0","0","0","1","2.6","2.6","8.5%"
"79","Trenton Irwin (CIN)","1","1","25","25.0","25","1","0","0","0","0","0","1","2.5","2.5","0.6%"
"80","Elijah Moore (CLE)","3","9","44","14.7","26","1","0","1","0","0","1","1","2.4","2.4","23.1%"
"81","Jalen Brooks (DAL)","1","1","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","0.1%"
"82","Ray-Ray McCloud III (ATL)","1","1","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","0.6%"
"83","Tyler Boyd (TEN)","3","5","23","7.7","10","0","0","0","0","0","0","1","2.3","2.3","28.1%"
"84","Tyquan Thornton (NE)","2","5","19","9.5","15","0","0","1","3","0","0","1","2.2","2.2","0.1%"
"85","Rashod Bateman (BAL)","2","5","21","10.5","12","0","0","0","0","0","0","1","2.1","2.1","9.5%"
"86","Nelson Agholor (BAL)","1","2","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","0.8%"
"87","Jason Brownlee (NYJ)","2","2","20","10.0","12","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"88","Keith Kirkwood (BAL)","2","3","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"89","Cooper Kupp (LAR)","3","5","18","6.0","7","0","0","0","0","0","0","1","1.8","1.8","98.0%"
"90","Trey Palmer (TB)","4","5","17","4.3","7","0","0","0","0","0","0","1","1.7","1.7","1.5%"
"91","Alex Erickson (FA)","1","3","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"92","Andrei Iosivas (CIN)","1","2","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.4%"
"93","Darius Slayton (NYG)","2","3","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","2.6%"
"94","Amari Cooper (CLE)","2","6","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","91.6%"
"95","Xavier Gipson (NYJ)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"96","Ihmir Smith-Marsette (CAR)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"97","Lil'Jordan Humphrey (DEN)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"98","Demarcus Robinson (LAR)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","15.3%"
"99","Michael Gallup (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","6.3%"
"100","Van Jefferson (PIT)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.3%"
"101","Jerry Jeudy (CLE)","2","3","11","5.5","7","0","0","0","0","0","0","1","1.1","1.1","63.3%"
"102","Allen Robinson II (NYG)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.6%"
"103","JuJu Smith-Schuster (NE)","2","4","10","5.0","5","0","0","0","0","0","0","1","1.0","1.0","6.9%"
"104","Zay Jones (ARI)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","15.4%"
"105","Dee Eskridge (SEA)","0","0","0","0","0","0","0","1","10","0","0","1","1.0","1.0","0.1%"
"106","Rashid Shaheed (NO)","2","5","9","4.5","5","0","0","0","0","0","0","1","0.9","0.9","50.9%"
"107","Laviska Shenault Jr. (SEA)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"108","Kayshon Boutte (NE)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"109","Quentin Johnston (LAC)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","17.0%"
"110","A.T. Perry (NO)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.7%"
"111","Jauan Jennings (SF)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.6%"
"112","Jake Bobo (SEA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.3%"
"113","Darnell Mooney (ATL)","2","3","6","3.0","10","0","0","0","0","0","0","1","0.6","0.6","37.7%"
"114","Sterling Shepard (TB)","1","3","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"115","John Metchie III (HOU)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.8%"
"116","Calvin Austin III (PIT)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.8%"
"117","Scotty Miller (PIT)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.1%"
"118","Jalen Guyton (LV)","1","5","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.1%"
"119","Isaiah McKenzie (NYG)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.1%"
"120","Adam Thielen (CAR)","1","3","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","71.9%"
"121","Derius Davis (LAC)","1","1","2","2.0","2","0","0","2","-1","0","0","1","0.1","0.1","0.3%"
"122","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"128","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"131","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Donovan Peoples-Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"135","Devin Duvernay (JAC)","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.2%"
"136","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"137","Jalen Reagor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"138","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1%"
"140","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"152","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"154","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"157","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Dyami Brown (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"161","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"164","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"167","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"168","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"194","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"195","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"196","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"205","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"209","Michael Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"210","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"211","Tre Tucker (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"212","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"218","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Tyler Scott (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"225","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"229","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"230","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
