"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Josh Hines-Allen (JAC)","7","3","3","0","0","0","0","0","1","32.3","32.3","44.0%"
"2","DeForest Buckner (IND)","4","3","1","0","0","1","1","1","1","28.8","28.8","46.4%"
"3","Brian Burns (NYG)","5","2","2","0","0","1","0","0","1","26.0","26.0","41.7%"
"4","Montez Sweat (CHI)","4","1","1.5","0","0","2","0","0","1","25.8","25.8","34.3%"
"5","Drake Jackson (SF)","3","0","3","0","0","0","0","0","1","21.5","21.5","0.9%"
"6","Derrick Brown (CAR)","8","0","1","0","0","0","0","0","1","21.0","21.0","39.1%"
"7","Dorance Armstrong Jr. (WAS)","3","0","2","0","0","0","0","0","1","20.0","20.0","3.5%"
"8","Danielle Hunter (HOU)","4","3","1","1","0","0","0","0","1","18.8","18.8","52.1%"
"9","Osa Odighizuwa (DAL)","2","2","2","0","0","0","0","0","1","17.5","17.5","5.4%"
"10","Quinton Jefferson (CLE)","2","1","2","0","0","0","0","0","1","16.8","16.8","3.2%"
"11","Jermaine Johnson II (NYJ)","4","1","1","0","0","0","0","0","1","15.8","15.8","8.7%"
"12","Jonathan Greenard (MIN)","4","1","1","0","0","0","0","0","1","15.8","15.8","28.5%"
"13","Mike Danna (KC)","4","2","1","1","0","0","0","0","1","15.5","15.5","4.8%"
"14","Denico Autry (HOU)","4","1","1.5","0","0","0","0","0","1","15.3","15.3","9.5%"
"15","Jordan Davis (PHI)","3","3","0.5","0","0","1","0","0","1","15.3","15.3","4.6%"
"16","Jeffery Simmons (TEN)","3","2","1","0","0","0","0","0","1","15.0","15.0","26.9%"
"17","Jaelan Phillips (MIA)","6","5","0.5","0","0","0","0","0","1","14.8","14.8","9.3%"
"18","Devonte Wyatt (GB)","2","1","1.5","0","0","0","0","0","1","14.8","14.8","1.7%"
"19","Yannick Ngakoue (FA)","3","1","1","0","0","0","0","0","1","14.3","14.3","1.7%"
"20","Jonathan Allen (WAS)","3","1","1","0","0","0","0","0","1","14.3","14.3","14.6%"
"21","Kwity Paye (IND)","3","1","1","0","0","0","0","0","1","14.3","14.3","14.2%"
"22","Will Anderson Jr. (HOU)","4","2","1","0","0","0","0","0","1","14.0","14.0","19.3%"
"23","Arden Key (TEN)","1","3","1.5","1","0","0","0","0","1","13.8","13.8","1.9%"
"24","Travon Walker (JAC)","3","3","1","0","0","0","0","0","1","13.3","13.3","11.2%"
"25","Victor Dimukeje (ARI)","1","1","1","0","0","1","0","0","1","12.8","12.8","0.5%"
"26","Carlos Watkins (FA)","3","2","1","0","0","0","0","0","1","12.5","12.5","0.0%"
"27","David Ojabo (BAL)","3","0","1","0","0","1","0","0","1","12.5","12.5","3.1%"
"28","Cameron Thomas (FA)","0","1","0","1","0","0","1","1","1","12.3","12.3","0.1%"
"29","Daron Payne (WAS)","2","0","0","0","0","0","1","0","1","12.0","12.0","15.0%"
"30","Maxx Crosby (LV)","2","3","1","0","0","0","0","0","1","11.8","11.8","69.3%"
"31","Zach Sieler (MIA)","3","1","1","0","0","0","0","0","1","11.8","11.8","25.1%"
"32","Quinnen Williams (NYJ)","2","3","0","0","0","0","1","0","1","11.8","11.8","26.3%"
"33","George Karlaftis III (KC)","3","4","0","1","0","0","0","0","1","11.5","11.5","12.6%"
"34","Carl Granderson (NO)","1","2","1.5","0","0","0","0","0","1","11.5","11.5","27.1%"
"35","Harrison Phillips (MIN)","5","3","0","1","0","0","0","0","1","11.3","11.3","22.4%"
"36","Trey Hendrickson (CIN)","1","2","1","1","0","0","0","0","1","11.0","11.0","34.8%"
"37","Jordan Phillips (NYG)","3","0","1","0","0","0","0","0","1","11.0","11.0","0.8%"
"38","Jonathan Ledbetter (FA)","3","3","1","0","0","0","0","0","1","10.8","10.8","1.0%"
"39","Abdullah Anderson (FA)","1","1","0.5","0","0","0","1","0","1","10.8","10.8","2.0%"
"40","Ed Oliver (BUF)","3","2","0.5","0","0","0","0","0","1","10.5","10.5","21.2%"
"41","Chauncey Golston (DAL)","1","1","1","0","0","1","0","0","1","10.3","10.3","0.6%"
"42","Javon Hargrave (SF)","2","1","1","0","0","0","0","0","1","10.3","10.3","14.0%"
"43","Cameron Jordan (NO)","2","3","0.5","2","0","0","0","0","1","10.3","10.3","5.7%"
