"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Maxx Crosby (LV)","7","3","2","0","0","0","0","0","1","28.3","28.3","69.3%"
"2","Jonathan Greenard (MIN)","5","1","2","1","0","0","0","0","1","22.8","22.8","28.5%"
"3","Derrick Brown (CAR)","5","5","0","1","1","0","0","0","1","17.8","17.8","39.1%"
"4","Nick Bosa (SF)","4","2","1.5","1","0","0","0","0","1","17.5","17.5","62.7%"
"5","Trey Hendrickson (CIN)","2","0","2","1","0","0","0","0","1","17.5","17.5","34.8%"
"6","Haason Reddick (NYJ)","2","1","2","0","0","0","0","0","1","16.8","16.8","16.2%"
"7","Zach Sieler (MIA)","1","3","0","1","1","0","0","1","1","16.3","16.3","25.1%"
"8","Justin Madubuike (BAL)","5","2","1","0","0","0","0","0","1","15.5","15.5","24.1%"
"9","Maurice Hurst II Jr. (CLE)","4","0","1","0","0","0","0","0","1","15.0","15.0","0.1%"
"10","Cameron Heyward (PIT)","5","1","1","0","0","0","0","0","1","14.8","14.8","22.6%"
"11","Clelin Ferrell (WAS)","3","1","1","0","0","0","0","0","1","14.3","14.3","1.5%"
"12","Kayvon Thibodeaux (NYG)","1","7","0.5","1","0","1","0","0","1","14.3","14.3","23.0%"
"13","John Cominsky (DET)","3","4","1","0","0","0","0","0","1","14.0","14.0","1.0%"
"14","Justin Jones (ARI)","1","5","1.5","0","0","0","0","0","1","13.8","13.8","2.3%"
"15","Carl Granderson (NO)","4","1","1","0","0","0","0","0","1","13.3","13.3","27.1%"
"16","A'Shawn Robinson (CAR)","4","4","0","1","0","0","0","0","1","13.0","13.0","3.8%"
"17","Fletcher Cox (FA)","1","2","1","1","0","1","0","0","1","12.5","12.5","1.1%"
"18","Leonard Williams (SEA)","2","2","1","1","0","0","0","0","1","12.5","12.5","10.3%"
"19","D.J. Wonnum (CAR)","3","2","1","0","0","0","0","0","1","12.5","12.5","11.5%"
"20","Josh Hines-Allen (JAC)","5","0","0","0","0","0","0","0","1","12.5","12.5","44.0%"
"21","Sheldon Rankins (CIN)","2","0","1","0","0","0","0","0","1","12.0","12.0","1.7%"
"22","Tyree Wilson (LV)","3","1","1","0","0","0","0","0","1","11.8","11.8","6.8%"
"23","Harrison Phillips (MIN)","3","1","1","0","0","0","0","0","1","11.8","11.8","22.4%"
"24","Montez Sweat (CHI)","3","2","1","1","0","0","0","0","1","11.5","11.5","34.3%"
"25","Jeremiah Ledbetter (JAC)","2","2","0","0","0","0","1","0","1","11.0","11.0","0.1%"
