"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"1","Harrison Smith (MIN)","8","6","3","0","0","1","0","0","1","37.5","37.5","17.5%"
"2","Devon Witherspoon (SEA)","6","1","2","1","1","0","0","1","1","35.3","35.3","42.2%"
"3","Antoine Winfield Jr. (TB)","6","3","1","1","0","1","1","0","1","29.8","29.8","70.6%"
"4","DaRon Bland (DAL)","3","1","0","3","2","0","0","1","1","25.8","25.8","41.2%"
"5","Jerry Jacobs (LAR)","5","0","0","4","2","0","0","0","1","23.5","23.5","12.5%"
"6","Kyle Dugger (NE)","12","3","0","0","0","0","0","0","1","22.8","22.8","22.7%"
"7","Darious Williams (LAR)","4","1","0","3","1","0","0","1","1","22.3","22.3","9.5%"
"8","Kamren Curl (LAR)","9","3","1","0","0","0","0","0","1","22.3","22.3","29.2%"
"9","Myles Bryant (HOU)","6","4","0","0","0","2","0","0","1","20.0","20.0","2.6%"
"10","Camryn Bynum (MIN)","9","3","0","0","0","1","0","0","1","19.8","19.8","54.8%"
"11","Kenny Moore II (IND)","5","3","0","2","1","0","0","0","1","17.8","17.8","27.9%"
"12","Rudy Ford (FA)","7","1","0","1","1","0","0","0","1","17.8","17.8","3.8%"
"13","Nick Scott (CAR)","9","2","0","0","0","0","0","0","1","17.5","17.5","1.5%"
"14","Tre'von Moehrig (LV)","6","0","0","2","1","0","0","0","1","17.0","17.0","4.9%"
"15","Kareem Jackson (FA)","6","2","0","1","1","0","0","0","1","17.0","17.0","0.6%"
"16","Jessie Bates III (ATL)","5","3","0","0","0","1","0","0","1","16.3","16.3","69.3%"
"17","Isaac Yiadom (SF)","5","1","0","2","1","0","0","0","1","16.3","16.3","0.1%"
"18","Darius Slay Jr. (PHI)","10","1","0","0","0","0","0","0","1","15.8","15.8","10.0%"
"19","Jeremy Chinn (WAS)","6","0","1","0","0","0","0","0","1","15.5","15.5","6.8%"
"20","Asante Samuel Jr. (LAC)","6","0","0","1","1","0","0","0","1","15.5","15.5","3.9%"
"21","Emmanuel Forbes Jr. (WAS)","7","2","0","2","0","0","0","0","1","15.0","15.0","2.5%"
"22","Andre Cisco (JAC)","4","0","0","1","1","0","0","0","1","15.0","15.0","3.1%"
"23","Richie Grant (ATL)","9","2","0","0","0","0","0","0","1","15.0","15.0","12.0%"
"24","Delarrin Turner-Yell (DEN)","9","0","0","1","0","0","0","0","1","15.0","15.0","0.4%"
"25","Dax Hill (CIN)","3","5","0","1","1","0","0","0","1","14.8","14.8","15.2%"
"26","Kyle Hamilton (BAL)","5","0","0","1","1","0","0","0","1","14.0","14.0","46.9%"
