"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"29","Adam Thielen (CAR)","6","8","94","15.7","22","1","0","0","0","0","0","1","9.4","9.4","71.9%"
"30","Dontayvion Wicks (GB)","2","2","29","14.5","21","1","1","0","0","0","0","1","8.9","8.9","7.1%"
"31","Brandin Cooks (DAL)","2","2","14","7.0","8","0","1","1","9","0","0","1","8.3","8.3","43.6%"
"32","Tyler Lockett (SEA)","8","11","81","10.1","21","1","0","0","0","0","0","1","8.1","8.1","88.4%"
"33","A.J. Brown (PHI)","6","11","80","13.3","32","1","0","0","0","0","0","1","8.0","8.0","99.9%"
"34","Chris Godwin (TB)","6","10","78","13.0","22","1","0","1","1","0","0","1","7.9","7.9","90.3%"
"35","DeMario Douglas (NE)","5","8","74","14.8","41","1","0","0","0","0","0","1","7.4","7.4","23.0%"
"36","Ronnie Bell (SF)","1","1","12","12.0","12","0","1","0","0","0","0","1","7.2","7.2","0.1%"
"37","Nelson Agholor (BAL)","3","4","10","3.3","6","0","1","0","0","0","0","1","7.0","7.0","0.8%"
"38","Garrett Wilson (NYJ)","9","15","76","8.4","16","0","0","1","-8","0","0","1","6.8","6.8","97.8%"
"39","Jason Brownlee (NYJ)","1","3","8","8.0","8","0","1","0","0","0","0","1","6.8","6.8","0.1%"
"40","Calvin Austin III (PIT)","0","2","0","0","0","0","0","1","7","1","0","1","6.7","6.7","0.8%"
"41","DeVante Parker (FA)","4","5","65","16.3","30","2","0","0","0","0","0","1","6.5","6.5","1.7%"
"42","Jaxon Smith-Njigba (SEA)","6","7","61","10.2","20","1","0","0","0","0","0","1","6.1","6.1","76.0%"
"43","Tyler Boyd (TEN)","5","7","59","11.8","29","1","0","0","0","0","0","1","5.9","5.9","28.1%"
"44","Rashee Rice (KC)","6","12","57","9.5","15","0","0","0","0","0","0","1","5.7","5.7","88.9%"
"45","Richie James Jr. (FA)","3","3","54","18.0","45","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"46","Deebo Samuel Sr. (SF)","4","12","47","11.8","20","1","0","2","7","0","0","1","5.4","5.4","98.7%"
"47","Brandon Powell (MIN)","3","4","53","17.7","26","2","0","0","0","0","0","1","5.3","5.3","0.7%"
"48","Jaylen Waddle (MIA)","1","4","50","50.0","50","1","0","1","2","0","0","1","5.2","5.2","96.3%"
"49","Jalen Tolbert (DAL)","2","2","51","25.5","45","1","0","0","0","0","0","1","5.1","5.1","2.0%"
"50","Bo Melton (GB)","4","6","44","11.0","17","0","0","1","7","0","0","1","5.1","5.1","0.3%"
"51","Terry McLaurin (WAS)","3","5","50","16.7","29","1","0","0","0","0","0","1","5.0","5.0","90.3%"
"52","Cooper Kupp (LAR)","6","12","52","8.7","12","0","0","1","-3","0","0","1","4.9","4.9","98.0%"
"53","Joshua Palmer (LAC)","5","8","47","9.4","19","0","0","0","0","0","0","1","4.7","4.7","24.5%"
"54","Khalil Shakir (BUF)","3","3","45","15.0","16","0","0","0","0","0","0","1","4.5","4.5","13.3%"
"55","Jerry Jeudy (CLE)","3","5","44","14.7","16","0","0","0","0","0","0","1","4.4","4.4","63.3%"
"56","Marvin Mims Jr. (DEN)","3","4","63","21.0","47","1","0","0","0","0","1","1","4.3","4.3","7.2%"
"57","Jameson Williams (DET)","5","6","43","8.6","12","0","0","0","0","0","0","1","4.3","4.3","45.8%"
"58","Trey Palmer (TB)","4","6","42","10.5","18","0","0","0","0","0","0","1","4.2","4.2","1.5%"
"59","Jakobi Meyers (LV)","3","5","42","14.0","21","1","0","0","0","0","0","1","4.2","4.2","73.3%"
"60","Cedrick Wilson Jr. (NO)","3","5","42","14.0","18","0","0","0","0","0","0","1","4.2","4.2","1.1%"
"61","Drake London (ATL)","3","4","39","13.0","19","0","0","0","0","0","0","1","3.9","3.9","93.1%"
"62","Josh Downs (IND)","6","9","39","6.5","14","0","0","0","0","0","0","1","3.9","3.9","26.8%"
"63","Noah Brown (HOU)","3","7","38","12.7","16","0","0","0","0","0","0","1","3.8","3.8","23.4%"
"64","Elijah Cooks (JAC)","3","3","38","12.7","23","1","0","0","0","0","0","1","3.8","3.8","0.0%"
"65","Trenton Irwin (CIN)","4","4","37","9.3","22","1","0","0","0","0","0","1","3.7","3.7","0.6%"
"66","Kalif Raymond (DET)","2","2","29","14.5","18","0","0","1","8","0","0","1","3.7","3.7","1.3%"
"67","Rondale Moore (ATL)","2","3","30","15.0","22","1","0","1","6","0","0","1","3.6","3.6","5.2%"
"68","Allen Robinson II (NYG)","4","4","36","9.0","14","0","0","0","0","0","0","1","3.6","3.6","0.6%"
"69","Andrei Iosivas (CIN)","4","8","36","9.0","12","0","0","0","0","0","0","1","3.6","3.6","0.4%"
"70","Jalen Reagor (NE)","2","2","33","16.5","28","1","0","0","0","0","0","1","3.3","3.3","0.1%"
"71","Tim Jones (JAC)","3","5","32","10.7","15","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"72","Alex Erickson (FA)","2","2","31","15.5","23","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"73","Jahan Dotson (WAS)","2","4","31","15.5","21","1","0","0","0","0","0","1","3.1","3.1","31.0%"
"74","Alec Pierce (IND)","3","7","30","10.0","16","0","0","0","0","0","0","1","3.0","3.0","2.3%"
"75","Quentin Johnston (LAC)","2","5","29","14.5","21","1","0","1","1","0","0","1","3.0","3.0","17.0%"
"76","Stefon Diggs (HOU)","5","8","29","5.8","11","0","0","0","0","0","0","1","2.9","2.9","99.7%"
"77","Treylon Burks (TEN)","2","3","25","12.5","13","0","0","1","-3","0","0","1","2.2","2.2","5.9%"
"78","Robert Woods (HOU)","2","6","14","7.0","12","0","0","1","7","0","0","1","2.1","2.1","2.7%"
"79","Tyquan Thornton (NE)","1","1","11","11.0","11","0","0","1","9","0","0","1","2.0","2.0","0.1%"
"80","DeAndre Hopkins (TEN)","2","4","20","10.0","13","0","0","0","0","0","0","1","2.0","2.0","91.9%"
"81","Curtis Samuel (BUF)","1","6","16","16.0","16","0","0","2","4","0","0","1","2.0","2.0","51.0%"
"82","Elijah Moore (CLE)","2","4","19","9.5","18","0","0","0","0","0","0","1","1.9","1.9","23.1%"
"83","Robbie Chosen (FA)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"84","Parker Washington (JAC)","2","4","19","9.5","13","0","0","0","0","0","0","1","1.9","1.9","2.6%"
"85","DJ Moore (CHI)","3","6","18","6.0","7","0","0","0","0","0","0","1","1.8","1.8","97.6%"
"86","Xavier Hutchinson (HOU)","1","2","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"87","Xavier Gipson (NYJ)","1","2","1","1.0","1","0","0","1","16","0","0","1","1.7","1.7","0.7%"
"88","Josh Reynolds (DEN)","1","4","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","7.3%"
"89","Wan'Dale Robinson (NYG)","3","7","16","5.3","8","0","0","0","0","0","0","1","1.6","1.6","8.5%"
"90","Diontae Johnson (CAR)","2","5","15","7.5","10","0","0","0","0","0","0","1","1.5","1.5","83.2%"
"91","Scotty Miller (PIT)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"92","Derius Davis (LAC)","1","1","6","6.0","6","0","0","1","8","0","0","1","1.4","1.4","0.3%"
"93","Rashod Bateman (BAL)","1","4","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","9.5%"
"94","Cedric Tillman (CLE)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","0.8%"
"95","Van Jefferson (PIT)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.3%"
"96","Odell Beckham Jr. (MIA)","2","3","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","32.9%"
"97","Jalen Guyton (LV)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","1.1%"
"98","Jamal Agnew (FA)","1","5","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","1.0%"
"99","Donovan Peoples-Jones (DET)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.7%"
"100","Keith Kirkwood (BAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"101","Chris Moore (ARI)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"102","Jonathan Mingo (CAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","7.0%"
"103","Jake Bobo (SEA)","1","3","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.3%"
"104","D.J. Montgomery (IND)","1","4","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"105","KaVontae Turpin (DAL)","1","1","4","4.0","4","0","0","1","4","0","0","1","0.8","0.8","0.7%"
"106","Britain Covey (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"107","David Moore (CAR)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"108","Mason Kinsey (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"109","David Bell (CLE)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"110","Miles Boykin (NYG)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"111","Willie Snead IV (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"112","KhaDarel Hodge (ATL)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"113","Darnell Mooney (ATL)","2","4","5","2.5","6","0","0","0","0","0","0","1","0.5","0.5","37.7%"
"114","Julio Jones (FA)","1","4","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.6%"
"115","Davante Adams (LV)","1","6","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","99.9%"
"116","Michael Gallup (FA)","2","2","4","2.0","8","0","0","0","0","0","0","1","0.4","0.4","6.3%"
"117","Velus Jones Jr. (CHI)","0","1","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.2%"
"118","Colton Dowell (TEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"119","Jordan Addison (MIN)","1","4","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","88.3%"
"120","Justyn Ross (KC)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"121","Tre Tucker (LV)","1","1","-4","-4.0","0","0","0","1","5","0","0","1","0.1","0.1","0.6%"
"122","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Olamide Zaccheaus (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"126","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"133","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"134","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"136","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"139","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"140","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"141","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Hunter Renfrow (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"146","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"153","Lil'Jordan Humphrey (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"154","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"156","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"158","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"162","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"163","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.3%"
"165","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"169","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"171","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"173","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Lynn Bowden Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"176","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"184","Jacob Copeland (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Malik Heath (GB)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"195","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"199","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"200","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"201","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"210","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"213","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"214","Michael Wilson (ARI)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"215","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.3%"
"220","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"223","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"231","Tyler Scott (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"232","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"233","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"234","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
