"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"54","Trenton Irwin (CIN)","3","5","36","12.0","14","0","0","0","0","0","0","1","3.6","3.6","0.6%"
"55","Amari Cooper (CLE)","4","8","34","8.5","11","0","0","0","0","0","0","1","3.4","3.4","91.6%"
"56","Brandon Powell (MIN)","3","4","32","10.7","22","1","0","0","0","0","0","1","3.2","3.2","0.7%"
"57","Michael Gallup (FA)","3","5","31","10.3","19","0","0","0","0","0","0","1","3.1","3.1","6.3%"
"58","Tre Tucker (LV)","2","7","36","18.0","19","0","0","1","-6","0","0","1","3.0","3.0","0.6%"
"59","Trey Palmer (TB)","4","6","22","5.5","17","0","0","1","6","0","0","1","2.8","2.8","1.5%"
"60","Stefon Diggs (HOU)","4","8","27","6.8","11","0","0","0","0","0","0","1","2.7","2.7","99.7%"
"61","Kadarius Toney (KC)","2","2","12","6.0","7","0","0","2","14","0","0","1","2.6","2.6","5.9%"
"62","Steven Sims Jr. (HOU)","2","2","25","12.5","23","1","0","0","0","0","0","1","2.5","2.5","0.0%"
"63","Demarcus Robinson (LAR)","2","2","24","12.0","23","1","0","0","0","0","0","1","2.4","2.4","15.3%"
"64","Darnell Mooney (ATL)","1","1","24","24.0","24","1","0","0","0","0","0","1","2.4","2.4","37.7%"
"65","Cedrick Wilson Jr. (NO)","3","4","23","7.7","12","0","0","0","0","0","0","1","2.3","2.3","1.1%"
"66","Austin Trammell (JAC)","3","6","23","7.7","14","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"67","KaVontae Turpin (DAL)","2","3","10","5.0","10","0","0","1","13","0","0","1","2.3","2.3","0.7%"
"68","Tyler Boyd (TEN)","3","6","22","7.3","13","0","0","0","0","0","0","1","2.2","2.2","28.1%"
"69","Isaiah Hodgins (NYG)","2","3","22","11.0","16","0","0","0","0","0","0","1","2.2","2.2","0.6%"
"70","Quentin Johnston (LAC)","2","6","21","10.5","17","0","0","0","0","0","0","1","2.1","2.1","17.0%"
"71","Allen Robinson II (NYG)","3","4","20","6.7","11","0","0","0","0","0","0","1","2.0","2.0","0.6%"
"72","Zay Jones (ARI)","4","4","20","5.0","8","0","0","0","0","0","0","1","2.0","2.0","15.4%"
"73","Equanimeous St. Brown (NO)","2","2","19","9.5","13","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"74","Deven Thompkins (CAR)","0","1","0","0","0","0","0","1","17","0","0","1","1.7","1.7","0.1%"
"75","Tutu Atwell (LAR)","1","3","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","9.3%"
"76","Diontae Johnson (CAR)","2","8","16","8.0","6","0","0","0","0","0","0","1","1.6","1.6","83.2%"
"77","Alex Erickson (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"78","Hollywood Brown (KC)","2","5","18","9.0","13","0","0","1","-6","0","0","1","1.2","1.2","79.0%"
"79","Marvin Mims Jr. (DEN)","2","3","12","6.0","8","0","0","0","0","0","0","1","1.2","1.2","7.2%"
"80","Mecole Hardman Jr. (KC)","2","2","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","1.2%"
"81","John Metchie III (HOU)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.8%"
"82","Jalen Tolbert (DAL)","2","5","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","2.0%"
"83","Jamison Crowder (WAS)","2","2","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","0.3%"
"84","Josh Reynolds (DEN)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","7.3%"
"85","Cooper Kupp (LAR)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","98.0%"
"86","Kyle Philips (TEN)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"87","Cedric Tillman (CLE)","1","2","2","2.0","2","0","0","1","8","0","0","1","1.0","1.0","0.8%"
"88","Laviska Shenault Jr. (SEA)","2","2","9","4.5","5","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"89","A.J. Brown (PHI)","1","4","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","99.9%"
"90","Jake Bobo (SEA)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.3%"
"91","Dyami Brown (WAS)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"92","Nick Westbrook-Ikhine (TEN)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.2%"
"93","Jalin Hyatt (NYG)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","3.4%"
"94","K.J. Osborn (NE)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","15.3%"
"95","Malik Heath (GB)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"96","Jonathan Mingo (CAR)","1","6","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","7.0%"
"97","Curtis Samuel (BUF)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","51.0%"
"98","Kalif Raymond (DET)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.3%"
"99","Julio Jones (FA)","2","2","5","2.5","5","0","0","0","0","0","0","1","0.5","0.5","0.6%"
"100","Sterling Shepard (TB)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"101","Skyy Moore (KC)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","6.4%"
"102","Byron Pringle (FA)","3","3","22","7.3","14","0","0","0","0","0","1","1","0.2","0.2","0.0%"
"103","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Dee Eskridge (SEA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"105","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Jalen Guyton (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"109","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Olamide Zaccheaus (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"114","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"116","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"118","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"119","Donovan Peoples-Jones (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"120","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1%"
"121","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Gabe Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","53.0%"
"125","Jalen Reagor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"131","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"138","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"139","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Lil'Jordan Humphrey (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"143","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"146","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.8%"
"151","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Ihmir Smith-Marsette (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"153","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"163","Van Jefferson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"164","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","Jauan Jennings (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"167","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"168","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"175","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Shedrick Jackson (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"185","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"186","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Xavier Hutchinson (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"195","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"197","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"198","DeMario Douglas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"199","Michael Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"200","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Andrei Iosivas (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"202","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"203","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"211","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Terrell Bynum (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"221","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"222","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"223","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"224","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Jalon Calhoun (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Hayden Hatten (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Peter LeBlanc (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Latreal Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Praise Olatoke (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","John Jiles (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Tanner Knue (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","John Jackson III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
