"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Jamal Agnew (FA)","2","2","53","26.5","48","1","0","0","0","0","0","1","5.3","5.3","1.0%"
"46","A.J. Brown (PHI)","4","5","53","13.3","18","0","0","0","0","0","0","1","5.3","5.3","99.9%"
"47","Josh Downs (IND)","2","2","53","26.5","50","1","0","0","0","0","0","1","5.3","5.3","26.8%"
"48","Garrett Wilson (NYJ)","5","10","50","10.0","22","1","0","1","-1","0","0","1","4.9","4.9","97.8%"
"49","Khalil Shakir (BUF)","4","4","39","9.8","18","0","0","1","10","0","0","1","4.9","4.9","13.3%"
"50","Michael Pittman Jr. (IND)","5","7","46","9.2","20","1","0","0","0","0","0","1","4.6","4.6","97.1%"
"51","DeMario Douglas (NE)","3","5","31","10.3","17","0","0","3","12","0","0","1","4.3","4.3","23.0%"
"52","Justin Watson (KC)","1","3","41","41.0","41","1","0","0","0","0","0","1","4.1","4.1","1.7%"
"53","Ja'Marr Chase (CIN)","3","7","41","13.7","24","1","0","0","0","0","0","1","4.1","4.1","99.4%"
"54","Xavier Gipson (NYJ)","4","7","33","8.3","15","0","0","1","8","0","0","1","4.1","4.1","0.7%"
"55","Calvin Ridley (TEN)","4","8","39","9.8","14","0","0","0","0","0","0","1","3.9","3.9","95.0%"
"56","Adam Thielen (CAR)","6","6","38","6.3","14","0","0","0","0","0","0","1","3.8","3.8","71.9%"
"57","Tre Tucker (LV)","2","5","36","18.0","20","1","0","0","0","0","0","1","3.6","3.6","0.6%"
"58","Rondale Moore (ATL)","3","4","26","8.7","12","0","0","2","8","0","0","1","3.4","3.4","5.2%"
"59","Odell Beckham Jr. (MIA)","1","1","33","33.0","33","1","0","0","0","0","0","1","3.3","3.3","32.9%"
"60","Curtis Samuel (BUF)","3","4","33","11.0","25","1","0","0","0","0","0","1","3.3","3.3","51.0%"
"61","Chris Moore (ARI)","1","3","32","32.0","32","1","0","0","0","0","0","1","3.2","3.2","0.1%"
"62","Stefon Diggs (HOU)","4","7","26","6.5","9","0","0","1","5","0","0","1","3.1","3.1","99.7%"
"63","DeVonta Smith (PHI)","3","5","30","10.0","17","0","0","0","0","0","0","1","3.0","3.0","98.0%"
"64","Quentin Johnston (LAC)","3","6","29","9.7","15","0","0","0","0","0","0","1","2.9","2.9","17.0%"
"65","Tyler Boyd (TEN)","2","2","29","14.5","23","1","0","0","0","0","0","1","2.9","2.9","28.1%"
"66","Jason Brownlee (NYJ)","2","2","28","14.0","24","1","0","0","0","0","0","1","2.8","2.8","0.1%"
"67","Jordan Addison (MIN)","3","5","28","9.3","20","1","0","0","0","0","0","1","2.8","2.8","88.3%"
"68","Romeo Doubs (GB)","3","6","28","9.3","12","0","0","0","0","0","0","1","2.8","2.8","44.3%"
"69","Brandon Johnson (DEN)","4","6","27","6.8","10","0","0","0","0","0","0","1","2.7","2.7","2.0%"
"70","Chris Olave (NO)","3","6","26","8.7","14","0","0","0","0","0","0","1","2.6","2.6","98.8%"
"71","Keelan Doss (LV)","5","8","25","5.0","9","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"72","Jalin Hyatt (NYG)","3","4","25","8.3","18","0","0","0","0","0","0","1","2.5","2.5","3.4%"
"73","Tyquan Thornton (NE)","3","3","24","8.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"74","Gabe Davis (JAC)","2","3","21","10.5","15","0","0","0","0","0","0","1","2.1","2.1","53.0%"
"75","Tee Higgins (CIN)","1","2","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","94.1%"
"76","Van Jefferson (PIT)","3","5","19","6.3","9","0","0","0","0","0","0","1","1.9","1.9","1.3%"
"77","DJ Chark Jr. (LAC)","1","6","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","4.7%"
"78","Nelson Agholor (BAL)","2","2","18","9.0","14","0","0","0","0","0","0","1","1.8","1.8","0.8%"
"79","Isaiah Hodgins (NYG)","1","2","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.6%"
"80","DeVante Parker (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","1.7%"
"81","Tyler Scott (CHI)","2","5","15","7.5","16","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"82","Rashid Shaheed (NO)","2","3","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","50.9%"
"83","Josh Reynolds (DEN)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","7.3%"
"84","Malik Heath (GB)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"85","John Metchie III (HOU)","1","3","8","8.0","8","0","0","1","4","0","0","1","1.2","1.2","0.8%"
"86","Ihmir Smith-Marsette (CAR)","3","3","12","4.0","9","0","0","1","0","0","0","1","1.2","1.2","0.1%"
"87","Kalif Raymond (DET)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.3%"
"88","Collin Johnson (CHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"89","Treylon Burks (TEN)","2","3","11","5.5","7","0","0","0","0","0","0","1","1.1","1.1","5.9%"
"90","Tyler Lockett (SEA)","1","5","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","88.4%"
"91","Braxton Berrios (MIA)","2","2","10","5.0","6","0","0","0","0","0","0","1","1.0","1.0","1.2%"
"92","Jalen Tolbert (DAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","2.0%"
"93","Noah Brown (HOU)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","23.4%"
"94","Xavier Hutchinson (HOU)","2","3","8","4.0","8","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"95","Cedric Tillman (CLE)","1","4","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"96","David Bell (CLE)","2","3","7","3.5","6","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"97","Lynn Bowden Jr. (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"98","Richie James Jr. (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"99","A.T. Perry (NO)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.7%"
"100","Jake Bobo (SEA)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.3%"
"101","Trenton Irwin (CIN)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.6%"
"102","Marquez Valdes-Scantling (BUF)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","1.2%"
"103","Parker Washington (JAC)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","2.6%"
"104","Derius Davis (LAC)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.3%"
"105","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.2%"
"106","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Jalen Guyton (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"112","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Olamide Zaccheaus (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"119","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"121","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"122","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"123","Donovan Peoples-Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"124","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"131","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","N'Keal Harry (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"133","Hollywood Brown (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"134","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Hunter Renfrow (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"136","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"137","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"141","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"142","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"143","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Chase Claypool (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"148","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.3%"
"150","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"151","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"156","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","K.J. Osborn (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","15.3%"
"158","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"163","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jaylen Waddle (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.3%"
"165","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"167","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"168","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"171","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"172","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Darnell Mooney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.7%"
"174","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"190","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"191","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"192","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"201","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"205","Andrei Iosivas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"206","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"207","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.3%"
"212","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"215","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"224","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"225","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"226","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Peter LeBlanc (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Latreal Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Praise Olatoke (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","John Jiles (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Tanner Knue (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
