"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"21","Garrett Wilson (NYJ)","7","13","100","14.3","29","1","0","1","6","0","0","1","10.6","10.6","97.8%"
"22","Michael Pittman Jr. (IND)","8","13","40","5.0","10","0","1","0","0","0","0","1","10.0","10.0","97.1%"
"23","K.J. Osborn (NE)","8","10","99","12.4","32","2","0","0","0","0","0","1","9.9","9.9","15.3%"
"24","Mike Evans (TB)","3","6","39","13.0","24","1","1","0","0","0","0","1","9.9","9.9","98.1%"
"25","Jaxon Smith-Njigba (SEA)","3","4","36","12.0","19","0","1","0","0","0","0","1","9.6","9.6","76.0%"
"26","Kendrick Bourne (NE)","3","4","36","12.0","24","1","1","0","0","0","0","1","9.6","9.6","4.2%"
"27","Nick Westbrook-Ikhine (TEN)","1","2","33","33.0","33","1","1","0","0","0","0","1","9.3","9.3","0.2%"
"28","Hollywood Brown (KC)","6","9","33","5.5","9","0","1","0","0","0","0","1","9.3","9.3","79.0%"
"29","Khalil Shakir (BUF)","6","6","92","15.3","30","2","0","0","0","0","0","1","9.2","9.2","13.3%"
"30","Courtland Sutton (DEN)","2","3","29","14.5","23","1","1","0","0","0","0","1","8.9","8.9","83.0%"
"31","Amari Cooper (CLE)","6","11","89","14.8","24","3","0","0","0","0","0","1","8.9","8.9","91.6%"
"32","Jake Bobo (SEA)","2","2","23","11.5","15","0","0","1","3","1","0","1","8.6","8.6","0.3%"
"33","Diontae Johnson (CAR)","8","14","85","10.6","16","0","0","0","0","0","0","1","8.5","8.5","83.2%"
"34","Calvin Ridley (TEN)","6","10","83","13.8","27","2","0","0","0","0","0","1","8.3","8.3","95.0%"
"35","Jayden Reed (GB)","4","6","83","20.8","34","2","0","0","0","0","0","1","8.3","8.3","77.3%"
"36","George Pickens (PIT)","1","5","22","22.0","22","1","1","0","0","0","0","1","8.2","8.2","87.2%"
"37","Ben Skowronek (HOU)","1","1","20","20.0","20","1","1","0","0","0","0","1","8.0","8.0","0.1%"
"38","Romeo Doubs (GB)","4","9","18","4.5","10","0","1","0","0","0","0","1","7.8","7.8","44.3%"
"39","KhaDarel Hodge (ATL)","3","3","75","25.0","52","1","0","0","0","0","0","1","7.5","7.5","0.1%"
"40","Scotty Miller (PIT)","2","2","14","7.0","8","0","1","0","0","0","0","1","7.4","7.4","0.1%"
"41","Adam Thielen (CAR)","8","11","72","9.0","31","1","0","0","0","0","0","1","7.2","7.2","71.9%"
"42","Josh Downs (IND)","7","9","72","10.3","17","0","0","0","0","0","0","1","7.2","7.2","26.8%"
"43","Stefon Diggs (HOU)","9","12","70","7.8","17","0","0","0","0","0","0","1","7.0","7.0","99.7%"
"44","Tee Higgins (CIN)","5","6","69","13.8","33","1","0","0","0","0","0","1","6.9","6.9","94.1%"
"45","Keenan Allen (CHI)","8","10","69","8.6","26","1","0","0","0","0","0","1","6.9","6.9","91.0%"
"46","Simi Fehoko (LAC)","1","2","9","9.0","9","0","1","0","0","0","0","1","6.9","6.9","0.0%"
"47","Julio Jones (FA)","1","2","8","8.0","8","0","1","0","0","0","0","1","6.8","6.8","0.6%"
"48","Michael Thomas (FA)","4","7","68","17.0","31","1","0","0","0","0","0","1","6.8","6.8","17.0%"
"49","DK Metcalf (SEA)","5","14","67","13.4","43","1","0","0","0","0","0","1","6.7","6.7","98.5%"
"50","JuJu Smith-Schuster (NE)","1","1","3","3.0","3","0","1","0","0","0","0","1","6.3","6.3","6.9%"
"51","Jonathan Mingo (CAR)","4","5","62","15.5","40","1","0","0","0","0","0","1","6.2","6.2","7.0%"
"52","Andrei Iosivas (CIN)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.2","6.2","0.4%"
"53","Cedrick Wilson Jr. (NO)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.1","6.1","1.1%"
"54","Michael Wilson (ARI)","4","6","58","14.5","29","1","0","0","0","0","0","1","5.8","5.8","6.3%"
"55","Noah Brown (HOU)","3","5","57","19.0","31","2","0","0","0","0","0","1","5.7","5.7","23.4%"
"56","Rashee Rice (KC)","4","5","56","14.0","39","1","0","0","0","0","0","1","5.6","5.6","88.9%"
"57","Drake London (ATL)","5","7","55","11.0","21","1","0","0","0","0","0","1","5.5","5.5","93.1%"
"58","DJ Moore (CHI)","4","6","55","13.8","18","0","0","0","0","0","0","1","5.5","5.5","97.6%"
"59","Rashod Bateman (BAL)","2","2","34","17.0","29","1","0","1","18","0","0","1","5.2","5.2","9.5%"
"60","Quentin Johnston (LAC)","5","6","50","10.0","18","0","0","0","0","0","0","1","5.0","5.0","17.0%"
"61","Tutu Atwell (LAR)","2","4","21","10.5","20","1","0","2","8","0","0","1","4.9","4.9","9.3%"
"62","Chris Olave (NO)","5","9","46","9.2","15","0","0","0","0","0","0","1","4.6","4.6","98.8%"
"63","Christian Kirk (JAC)","4","5","46","11.5","29","1","0","0","0","0","0","1","4.6","4.6","70.8%"
"64","Allen Lazard (NYJ)","3","6","45","15.0","29","1","0","0","0","0","0","1","4.5","4.5","4.7%"
"65","Darnell Mooney (ATL)","1","4","41","41.0","41","1","0","1","3","0","0","1","4.4","4.4","37.7%"
"66","Puka Nacua (LAR)","3","7","43","14.3","22","1","0","0","0","0","0","1","4.3","4.3","96.9%"
"67","Ray-Ray McCloud III (ATL)","2","2","43","21.5","41","1","0","0","0","0","0","1","4.3","4.3","0.6%"
"68","Justin Watson (KC)","2","3","42","21.0","27","1","0","0","0","0","0","1","4.2","4.2","1.7%"
"69","Alec Pierce (IND)","3","5","41","13.7","19","0","0","0","0","0","0","1","4.1","4.1","2.3%"
"70","Christian Watson (GB)","3","8","33","11.0","17","0","0","0","0","0","0","1","3.3","3.3","74.8%"
"71","Tank Dell (HOU)","3","4","16","5.3","9","0","0","3","15","0","0","1","3.1","3.1","60.3%"
"72","Nico Collins (HOU)","4","6","30","7.5","15","0","0","0","0","0","0","1","3.0","3.0","95.6%"
"73","Elijah Moore (CLE)","2","5","30","15.0","21","1","0","0","0","0","0","1","3.0","3.0","23.1%"
"74","Calvin Austin III (PIT)","2","2","19","9.5","12","0","0","2","10","0","0","1","2.9","2.9","0.8%"
"75","DeMario Douglas (NE)","5","7","25","5.0","13","0","0","1","4","0","0","1","2.9","2.9","23.0%"
"76","Dontayvion Wicks (GB)","2","4","28","14.0","17","0","0","0","0","0","0","1","2.8","2.8","7.1%"
"77","Mack Hollins (BUF)","2","3","27","13.5","20","1","0","0","0","0","0","1","2.7","2.7","0.2%"
"78","Kyle Philips (TEN)","3","3","24","8.0","10","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"79","Trenton Irwin (CIN)","2","2","24","12.0","21","1","0","0","0","0","0","1","2.4","2.4","0.6%"
"80","Van Jefferson (PIT)","3","5","24","8.0","11","0","0","0","0","0","0","1","2.4","2.4","1.3%"
"81","Joshua Palmer (LAC)","3","4","24","8.0","9","0","0","0","0","0","0","1","2.4","2.4","24.5%"
"82","DJ Chark Jr. (LAC)","2","4","23","11.5","20","1","0","0","0","0","0","1","2.3","2.3","4.7%"
"83","Trey Palmer (TB)","3","6","22","7.3","15","0","0","0","0","0","0","1","2.2","2.2","1.5%"
"84","Curtis Samuel (BUF)","4","4","22","5.5","9","0","0","0","0","0","0","1","2.2","2.2","51.0%"
"85","Kalif Raymond (DET)","2","4","24","12.0","14","0","0","1","-2","0","0","1","2.2","2.2","1.3%"
"86","Rondale Moore (ATL)","2","3","10","5.0","6","0","0","2","11","0","0","1","2.1","2.1","5.2%"
"87","Cooper Kupp (LAR)","4","10","21","5.3","9","0","0","0","0","0","0","1","2.1","2.1","98.0%"
"88","Michael Gallup (FA)","2","3","20","10.0","14","0","0","0","0","0","0","1","2.0","2.0","6.3%"
"89","Hunter Renfrow (FA)","2","4","19","9.5","18","0","0","0","0","0","0","1","1.9","1.9","0.6%"
"90","Zay Flowers (BAL)","5","7","19","3.8","8","0","0","0","0","0","0","1","1.9","1.9","91.9%"
"91","Jakobi Meyers (LV)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","73.3%"
"92","Wan'Dale Robinson (NYG)","0","1","0","0","0","0","0","2","17","0","0","1","1.7","1.7","8.5%"
"93","Jameson Williams (DET)","2","3","16","8.0","22","1","0","0","0","0","0","1","1.6","1.6","45.8%"
"94","Chase Claypool (BUF)","1","2","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"95","DeVante Parker (FA)","1","2","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","1.7%"
"96","KaVontae Turpin (DAL)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.7%"
"97","Brandon Powell (MIN)","1","3","10","10.0","10","0","0","1","2","0","0","1","1.2","1.2","0.7%"
"98","Tyler Scott (CHI)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.2%"
"99","Davante Adams (LV)","1","7","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","99.9%"
"100","Rakim Jarrett (TB)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"101","Terrace Marshall Jr. (CAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"102","Skyy Moore (KC)","1","3","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","6.4%"
"103","Braxton Berrios (MIA)","2","3","8","4.0","5","0","0","0","0","0","0","1","0.8","0.8","1.2%"
"104","Marquez Valdes-Scantling (BUF)","2","4","27","13.5","14","0","0","0","0","0","1","1","0.7","0.7","1.2%"
"105","Olamide Zaccheaus (WAS)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"106","Derius Davis (LAC)","2","2","4","2.0","5","0","0","0","0","0","0","1","0.4","0.4","0.3%"
"107","Velus Jones Jr. (CHI)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"108","Xavier Gipson (NYJ)","0","1","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.7%"
"109","Kadarius Toney (KC)","1","1","4","4.0","4","0","0","1","-3","0","0","1","0.1","0.1","5.9%"
"110","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Jalen Guyton (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"117","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Deonte Harty (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"120","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Jalen Reagor (NE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"122","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"123","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"124","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"125","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"126","Donovan Peoples-Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"127","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"130","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"135","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Deebo Samuel Sr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.7%"
"138","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Juwann Winfree (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"144","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Lil'Jordan Humphrey (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"146","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"150","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Dyami Brown (WAS)","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.1%"
"158","Ihmir Smith-Marsette (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"159","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"164","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"170","Lynn Bowden Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"171","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"172","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"181","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Malik Heath (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"189","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Isaiah Winstead (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"193","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"194","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"195","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"204","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"205","Cedric Tillman (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"206","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"207","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"208","Xavier Hutchinson (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"209","Tre Tucker (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"210","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"218","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"228","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"229","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"230","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
