"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"42","Jordan Whitehead (TB)","6","3","0","0","0","0","0","0","1","11.3","11.3","15.6%"
"43","Darnay Holmes (NYG)","3","0","0","1","1","0","0","0","1","11.0","11.0","0.1%"
"44","Jourdan Lewis (DAL)","4","1","0","0","0","1","0","0","1","10.8","10.8","1.7%"
"45","Tyrique Stevenson (CHI)","2","1","0","1","1","0","0","0","1","10.3","10.3","12.0%"
"46","Chandon Sullivan (FA)","1","1","0","2","1","0","0","0","1","10.3","10.3","0.0%"
"47","Jalen Pitre (HOU)","4","2","0","0","0","0","0","0","1","10.0","10.0","44.8%"
"48","Reed Blankenship (PHI)","6","1","0","0","0","0","0","0","1","9.8","9.8","40.5%"
"49","Camryn Bynum (MIN)","5","3","0","0","0","0","0","0","1","9.8","9.8","54.8%"
"50","Vonn Bell (CIN)","6","1","0","0","0","0","0","0","1","9.8","9.8","4.6%"
"51","Carrington Valentine (GB)","3","1","0","3","0","0","0","0","1","9.8","9.8","0.4%"
"52","Joey Porter Jr. (PIT)","5","1","0","1","0","0","0","0","1","9.8","9.8","5.2%"
"53","Justin Simmons (FA)","3","1","0","3","0","0","0","0","1","9.8","9.8","11.4%"
"54","Donovan Wilson (DAL)","1","2","0","0","0","0","1","0","1","9.5","9.5","21.3%"
"55","Jevon Holland (MIA)","4","1","0","0","0","0","0","0","1","9.3","9.3","20.0%"
"56","Montaric Brown (JAC)","4","2","0","1","0","0","0","0","1","9.0","9.0","0.4%"
"57","Darius Slay Jr. (PHI)","4","0","0","2","0","0","0","0","1","9.0","9.0","10.0%"
"58","Percy Butler (WAS)","5","2","0","0","0","0","0","0","1","9.0","9.0","1.5%"
"59","K'Von Wallace (SEA)","6","0","0","0","0","0","0","0","1","9.0","9.0","1.5%"
"60","Jonathan Owens (CHI)","4","4","0","0","0","0","0","0","1","9.0","9.0","5.0%"
"61","Emmanuel Forbes Jr. (WAS)","4","0","0","2","0","0","0","0","1","9.0","9.0","2.5%"
"62","Kyler Gordon (CHI)","5","2","0","0","0","0","0","0","1","9.0","9.0","10.3%"
"63","Derwin James Jr. (LAC)","5","2","0","0","0","0","0","0","1","9.0","9.0","75.2%"
"64","Benjamin St-Juste (WAS)","1","1","1","0","0","0","0","0","1","8.8","8.8","5.8%"
"65","Jayron Kearse (FA)","2","5","0.5","0","0","0","0","0","1","8.8","8.8","0.9%"
"66","Kader Kohou (MIA)","3","0","0","1","0","0","0","0","1","8.5","8.5","2.2%"
"67","Jaquan Brisker (CHI)","5","1","0","0","0","0","0","0","1","8.3","8.3","46.3%"
"68","Jordan Fuller (CAR)","5","1","0","0","0","0","0","0","1","8.3","8.3","9.0%"
"69","Kamren Curl (LAR)","4","3","0","0","0","0","0","0","1","8.3","8.3","29.2%"
"70","Corey Ballentine (GB)","4","1","0","1","0","0","0","0","1","8.3","8.3","0.6%"
"71","Nick McCloud (NYG)","1","0","0","1","1","0","0","0","1","8.0","8.0","0.6%"
"72","DJ Turner II (CIN)","1","0","1","0","0","0","0","0","1","8.0","8.0","2.3%"
"73","Marcus Peters (FA)","4","2","0","0","0","0","0","0","1","7.5","7.5","1.1%"
"74","Dean Marlowe (FA)","5","0","0","0","0","0","0","0","1","7.5","7.5","0.1%"
"75","Joshua Metellus (MIN)","3","2","0","1","0","0","0","0","1","7.5","7.5","41.5%"
"76","DeAndre Houston-Carson (FA)","3","2","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"77","Brandin Echols (NYJ)","3","2","0","1","0","0","0","0","1","7.5","7.5","0.1%"
"78","Tre Hawkins III (NYG)","4","2","0","0","0","0","0","0","1","7.5","7.5","0.4%"
"79","Kristian Fulton (LAC)","5","0","0","0","0","0","0","0","1","7.5","7.5","1.5%"
"80","Julian Love (SEA)","3","1","0","1","0","0","0","0","1","6.8","6.8","32.4%"
"81","Harrison Smith (MIN)","4","1","0","0","0","0","0","0","1","6.8","6.8","17.5%"
"82","Marco Wilson (NE)","3","3","0","0","0","0","0","0","1","6.8","6.8","0.2%"
"83","Donte Jackson (PIT)","4","1","0","0","0","0","0","0","1","6.8","6.8","3.2%"
"84","Pat Surtain II (DEN)","3","1","0","1","0","0","0","0","1","6.8","6.8","11.0%"
"85","Andre Cisco (JAC)","1","4","0.5","0","0","0","0","0","1","6.5","6.5","3.1%"
"86","Ashtyn Davis (NYJ)","0","0","0","1","1","0","0","0","1","6.5","6.5","3.4%"
"87","Greg Newsome II (CLE)","2","1","0","0","0","0","0","0","1","6.3","6.3","4.5%"
"88","Tre Brown (SEA)","2","1","0","0","0","0","0","0","1","6.3","6.3","0.8%"
"89","Kyle Hamilton (BAL)","1","2","0","2","0","0","0","0","1","6.0","6.0","46.9%"
"90","Tony Adams (NYJ)","4","0","0","0","0","0","0","0","1","6.0","6.0","3.6%"
"91","Malik Hooker (DAL)","3","2","0","0","0","0","0","0","1","6.0","6.0","3.2%"
"92","Dane Belton (NYG)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.9%"
"93","Dicaprio Bootle (CAR)","4","0","0","0","0","0","0","0","1","6.0","6.0","0.4%"
"94","Chidobe Awuzie (TEN)","3","0","0","1","0","0","0","0","1","6.0","6.0","1.8%"
"95","Eddie Jackson (BAL)","4","0","0","0","0","0","0","0","1","6.0","6.0","2.6%"
"96","Elijah Molden (TEN)","3","2","0","0","0","0","0","0","1","6.0","6.0","3.1%"
"97","John Johnson III (LAR)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.7%"
"98","Denzel Ward (CLE)","3","0","0","1","0","0","0","0","1","6.0","6.0","4.9%"
"99","Damontae Kazee (PIT)","3","2","0","0","0","0","0","0","1","6.0","6.0","1.2%"
"100","Jason Pinnock (NYG)","2","2","0","1","0","0","0","0","1","6.0","6.0","14.8%"
"101","Patrick Peterson (FA)","3","0","0","1","0","0","0","0","1","6.0","6.0","0.8%"
"102","Jerry Jacobs (LAR)","3","2","0","0","0","0","0","0","1","6.0","6.0","12.5%"
"103","Ahkello Witherspoon (FA)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"104","Cor'Dale Flott (NYG)","0","2","0","0","0","1","0","0","1","5.5","5.5","1.0%"
"105","Kerby Joseph (DET)","3","1","0","0","0","0","0","0","1","5.3","5.3","9.8%"
"106","Tracy Walker III (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.5%"
"107","Ronnie Hickman Jr. (CLE)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.2%"
"108","Tashaun Gipson Sr. (FA)","2","1","0","1","0","0","0","0","1","5.3","5.3","0.1%"
"109","Amani Hooker (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","14.2%"
"110","Roger McCreary (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","20.1%"
"111","Michael Davis (WAS)","2","1","0","1","0","0","0","0","1","5.3","5.3","1.0%"
"112","Anthony Johnson Jr. (GB)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.7%"
"113","Budda Baker (ARI)","3","1","0","0","0","0","0","0","1","5.3","5.3","35.9%"
"114","Marcus Epps (LV)","0","1","0","0","0","0","1","0","1","4.8","4.8","3.9%"
"115","Mike Edwards (BUF)","3","0","0","0","0","0","0","0","1","4.5","4.5","3.4%"
"116","Kaevon Merriweather (TB)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.2%"
"117","Deonte Banks (NYG)","3","0","0","0","0","0","0","0","1","4.5","4.5","12.7%"
"118","Tavierre Thomas (TB)","2","2","0","0","0","0","0","0","1","4.5","4.5","1.6%"
"119","Xavier Woods (CAR)","1","4","0","0","0","0","0","0","1","4.5","4.5","9.2%"
"120","Juanyeh Thomas (DAL)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"121","Jaylon Johnson (CHI)","2","0","0","1","0","0","0","0","1","4.5","4.5","4.2%"
"122","Ronald Darby (JAC)","0","0","0","3","0","0","0","0","1","4.5","4.5","1.8%"
"123","Adrian Amos (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"124","Steven Nelson (FA)","1","2","0","1","0","0","0","0","1","4.5","4.5","0.2%"
"125","Martin Emerson Jr. (CLE)","1","4","0","0","0","0","0","0","1","4.5","4.5","2.4%"
"126","Tyler Hall (PHI)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"127","Sauce Gardner (NYJ)","2","0","0","1","0","0","0","0","1","4.5","4.5","18.1%"
"128","Ja'Sir Taylor (LAC)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.6%"
"129","Sydney Brown (PHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.6%"
"130","Gervarrius Owens (NYG)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.0%"
"131","Kendall Fuller (MIA)","1","0","0","0","0","0","0","0","1","4.0","4.0","6.0%"
"132","Ka'dar Hollman (BAL)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.0%"
"133","Ambry Thomas (SF)","1","3","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"134","Darious Williams (LAR)","1","1","0","1","0","0","0","0","1","3.8","3.8","9.5%"
"135","Taron Johnson (BUF)","2","1","0","0","0","0","0","0","1","3.8","3.8","30.4%"
"136","Jamel Dean (TB)","2","1","0","0","0","0","0","0","1","3.8","3.8","12.0%"
"137","Cam Lewis (BUF)","1","1","0","1","0","0","0","0","1","3.8","3.8","0.2%"
"138","Fabian Moreau (FA)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"139","Deommodore Lenoir (SF)","1","1","0","1","0","0","0","0","1","3.8","3.8","13.0%"
"140","Siran Neal (MIA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"141","Rayshawn Jenkins (SEA)","1","2","0","0","0","0","0","0","1","3.0","3.0","23.9%"
"142","Starling Thomas V (ARI)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.7%"
"143","Asante Samuel Jr. (LAC)","1","0","0","1","0","0","0","0","1","3.0","3.0","3.9%"
"144","Josh Hayes (TB)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"145","Tre Avery (TEN)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"146","Cam Taylor-Britt (CIN)","1","0","0","1","0","0","0","0","1","3.0","3.0","14.7%"
"147","Geno Stone (CIN)","1","2","0","0","0","0","0","0","1","3.0","3.0","3.3%"
"148","Joejuan Williams (FA)","1","0","0","1","0","0","0","0","1","3.0","3.0","1.0%"
"149","Jordan Poyer (MIA)","2","0","0","0","0","0","0","0","1","3.0","3.0","24.3%"
"150","Dee Delaney (BUF)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"151","Christian Benford (BUF)","1","0","0","1","0","0","0","0","1","3.0","3.0","12.8%"
"152","Danny Johnson (FA)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"153","Rodney McLeod Jr. (CLE)","0","4","0","0","0","0","0","0","1","3.0","3.0","0.4%"
"154","Elijah Riley (NYG)","0","3","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"155","Mike Brown (TEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.4%"
"156","Jalyn Armour-Davis (BAL)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"157","Byron Murphy Jr. (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","6.4%"
"158","Eric Garror (TEN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"159","Stephon Gilmore (FA)","1","1","0","0","0","0","0","0","1","2.3","2.3","1.3%"
"160","Dane Jackson (CAR)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.1%"
"161","Rock Ya-Sin (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.5%"
"162","Taylor Rapp (BUF)","0","2","0","0","0","0","0","0","1","1.5","1.5","6.0%"
"163","Russ Yeast (LAR)","0","0","0","1","0","0","0","0","1","1.5","1.5","2.5%"
"164","Talanoa Hufanga (SF)","1","0","0","0","0","0","0","0","1","1.5","1.5","13.1%"
"165","Theo Jackson (MIN)","0","2","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"166","Christian Izien (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"167","Micah Hyde (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.1%"
"168","Brandon Stephens (BAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","4.0%"
"169","Mike Ford Jr. (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"170","Carlton Davis III (DET)","1","0","0","0","0","0","0","0","1","1.5","1.5","3.9%"
"171","Terell Smith (CHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.4%"
"172","Jaylen Watson (KC)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.1%"
"173","Riley Moss (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.2%"
"174","Miles Killebrew (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"175","Tre Herndon (NYG)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"176","James Bradberry IV (PHI)","1","0","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"177","Quan Martin (WAS)","0","0","0","1","0","0","0","0","1","1.5","1.5","2.1%"
"178","Arthur Maulet (BAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"179","Zyon McCollum (TB)","1","0","0","0","0","0","0","0","1","1.5","1.5","4.9%"
"180","DeShon Elliott (PIT)","1","0","0","0","0","0","0","0","1","1.5","1.5","7.4%"
"181","Garrett Williams (ARI)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"182","Bryan Cook (KC)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.0%"
"183","Damarri Mathis (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.1%"
"184","Tevaughn Campbell (JAC)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"185","Will Harris (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"186","C.J. Gardner-Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"187","Kendall Sheffield (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Duke Shelley (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Andrew Wingard (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"190","Sean Murphy-Bunting (ARI)","0","0","0","0","0","0","0","0","0","0","0","8.4%"
"191","Bryce Hall (TB)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"192","Michael Jackson Sr. (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"193","David Long Jr. (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"194","Noah Igbinoghene (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Javelin Guidry (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"196","James Pierre (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Nathan Meadors (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Micah Abernathy (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Stantley Thomas-Oliver III (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"200","Josiah Scott (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"201","A.J. Green III (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Myles Bryant (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"203","Harrison Hand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Troy Pride Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Kindle Vildor (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Bobby Price (ARI)","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"207","Grayland Arnold (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"208","Jaylinn Hawkins (NE)","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"209","Shaun Wade (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"210","Isaiah Rodgers Sr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"211","Daniel Thomas (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"212","Khalil Dorsey (DET)","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"213","Douglas Coleman III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","D'Angelo Ross (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Roderic Teamer (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Aaron Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"217","Thomas Graham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Shyheim Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"219","Richie Grant (ATL)","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"220","Kyle Dugger (NE)","0","0","0","0","0","0","0","0","0","0","0","22.7%"
"221","Michael Ojemudia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Terrell Burgess (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Amik Robertson (DET)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"224","Julian Blackmon (IND)","0","0","0","0","0","0","0","0","0","0","0","13.6%"
"225","Tanner Muse (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Jeremy Chinn (WAS)","0","0","0","0","0","0","0","0","0","0","0","6.8%"
"227","Isaiah Simmons (NYG)","3","0","0","1","1","0","0","1","1","0.0","0.0","5.8%"
"228","C.J. Moore (DET)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"229","Jeff Okudah (HOU)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"230","C.J. Henderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"231","A.J. Terrell (ATL)","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"232","Paulson Adebo (NO)","0","0","0","0","0","0","0","0","0","0","0","26.2%"
"233","Brandon Jones (DEN)","0","0","0","0","0","0","0","0","0","0","0","15.8%"
"234","Lamar Jackson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"235","Kyron Brown (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"236","Javin White (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","P.J. Locke (DEN)","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"238","Trevor Denbow (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","D'Shawn Jamison (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"240","Nick Whiteside II (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Kendell Brooks (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Benny Sapp III (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"243","Lance Boykin (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Ty Okada (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Christian Young (GB)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"246","Cameron McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Darrell Luter Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Marte Mapu (NE)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"249","Isaiah Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Anthony Johnson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jordan Howden (NO)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"252","AJ Finley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"253","Jerrick Reed II (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"254","Jalen Graham (SF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"255","Jason Taylor II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"256","Kaleb Hayes (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Divaad Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Tanner Ingle (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Alex Cook (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Jaylin Williams (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Ekow Boye-Doe (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"262","Art Green (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Anthony Kendall (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"264","Matthew Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Azizi Hearn (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Jaydon Grant (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Natrone Brooks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Steven Gilmore (DET)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Kahlef Hailassie (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"270","Keenan Isaac (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Gemon Green (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Reese Taylor (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Rejzohn Wright (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Tanner McCalister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Ethan Bonner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Keidron Smith (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Ameer Speed (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Dallis Flowers (IND)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"279","Marcel Dabo (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Sam Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Ja'Marcus Ingram (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","NaJee Thompson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Kei'Trel Clark (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"284","Cory Trice Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Max Melton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"286","Kyu Blu Kelly (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Darius Rush (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"288","Mekhi Garner (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"289","Chris Smith II (LV)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"290","DeMarcco Hellams (ATL)","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"291","D.J. James (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
