"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"20","Trent McDuffie (KC)","3","3","1","1","0","0","0","0","1","14.8","14.8","31.4%"
"21","Donovan Wilson (DAL)","4","1","0","0","0","1","1","0","1","14.8","14.8","21.3%"
"22","Ji'Ayir Brown (SF)","5","1","0","1","1","0","0","0","1","14.8","14.8","6.0%"
"23","Brandon Jones (DEN)","5","2","0","1","0","1","0","0","1","14.5","14.5","15.8%"
"24","Jason Pinnock (NYG)","4","0","0","2","1","0","0","0","1","14.0","14.0","14.8%"
"25","Alontae Taylor (NO)","3","3","0","2","0","1","0","0","1","13.8","13.8","2.7%"
"26","L'Jarius Sneed (TEN)","5","2","0","3","0","0","0","0","1","13.5","13.5","46.8%"
"27","Grant Delpit (CLE)","4","1","1","0","0","0","0","0","1","13.3","13.3","20.5%"
"28","Alohi Gilman (LAC)","6","2","0","0","0","0","0","0","1","13.0","13.0","10.5%"
"29","Darious Williams (LAR)","2","0","0","3","1","0","0","0","1","12.5","12.5","9.5%"
"30","Ahkello Witherspoon (FA)","4","0","0","1","1","0","0","0","1","12.5","12.5","0.1%"
"31","Joshua Metellus (MIN)","4","3","0","0","0","1","0","0","1","12.3","12.3","41.5%"
"32","Chidobe Awuzie (TEN)","4","1","0","2","0","0","0","0","1","12.3","12.3","1.8%"
"33","Montaric Brown (JAC)","7","0","0","1","0","0","0","0","1","12.0","12.0","0.4%"
"34","Michael Davis (WAS)","3","1","0","1","1","0","0","0","1","11.8","11.8","1.0%"
"35","DaRon Bland (DAL)","4","1","0","0","0","0","0","0","1","11.8","11.8","41.2%"
"36","Kyle Dugger (NE)","4","3","0.5","1","0","0","0","0","1","11.8","11.8","22.7%"
"37","Antonio Johnson (JAC)","1","1","1","1","0","1","0","0","1","11.8","11.8","1.1%"
"38","Marcus Epps (LV)","4","2","0","1","0","0","0","0","1","11.5","11.5","3.9%"
"39","Christian Benford (BUF)","5","0","0","0","0","1","0","0","1","11.5","11.5","12.8%"
"40","Bradley Roby (FA)","5","2","0","0","0","0","0","0","1","11.5","11.5","0.0%"
"41","Sydney Brown (PHI)","5","3","0","1","0","0","0","0","1","11.3","11.3","2.6%"
"42","Jaycee Horn (CAR)","6","1","0","1","0","0","0","0","1","11.3","11.3","4.9%"
"43","Darrell Baker Jr. (IND)","6","1","0","1","0","0","0","0","1","11.3","11.3","0.2%"
"44","Jalen Pitre (HOU)","7","1","0","0","0","0","0","0","1","11.3","11.3","44.8%"
"45","John Johnson III (LAR)","7","1","0","0","0","0","0","0","1","11.3","11.3","0.7%"
"46","Jack Jones (LV)","4","1","0","1","0","0","0","0","1","10.8","10.8","2.9%"
"47","Brandon Stephens (BAL)","5","1","0","0","0","0","0","0","1","10.8","10.8","4.0%"
"48","Jalen Mills (NYG)","4","3","0","0","0","0","0","0","1","10.8","10.8","0.4%"
"49","Kyle Hamilton (BAL)","4","3","0","0","0","0","0","0","1","10.8","10.8","46.9%"
"50","Markquese Bell (DAL)","3","1","0","1","0","1","0","0","1","10.8","10.8","9.5%"
"51","Sauce Gardner (NYJ)","3","1","0","2","0","0","0","0","1","10.8","10.8","18.1%"
"52","Riq Woolen (SEA)","4","1","0","0","0","0","1","0","1","10.8","10.8","4.0%"
"53","D.J. Reed Jr. (NYJ)","4","0","0","3","0","0","0","0","1","10.5","10.5","9.7%"
"54","Roger McCreary (TEN)","5","2","0","1","0","0","0","0","1","10.5","10.5","20.1%"
"55","Myles Bryant (HOU)","3","2","0","1","0","0","0","0","1","10.0","10.0","2.6%"
"56","Carrington Valentine (GB)","4","0","0","0","0","0","1","0","1","10.0","10.0","0.4%"
"57","Darius Slay Jr. (PHI)","3","1","0","3","0","0","0","0","1","9.8","9.8","10.0%"
"58","Xavier Woods (CAR)","5","1","0","1","0","0","0","0","1","9.8","9.8","9.2%"
"59","K'Von Wallace (SEA)","6","1","0","0","0","0","0","0","1","9.8","9.8","1.5%"
"60","Tyrann Mathieu (NO)","5","1","0","1","0","0","0","0","1","9.8","9.8","9.4%"
"61","Rayshawn Jenkins (SEA)","5","1","0","1","0","0","0","0","1","9.8","9.8","23.9%"
"62","Darnell Savage Jr. (JAC)","6","1","0","0","0","0","0","0","1","9.8","9.8","4.5%"
"63","Jabrill Peppers (NE)","1","2","0","1","1","0","0","0","1","9.5","9.5","9.2%"
"64","Mike Hilton (CIN)","4","1","0","0","0","0","0","0","1","9.3","9.3","10.3%"
"65","Jaylon Jones (IND)","4","1","0","0","0","0","0","0","1","9.3","9.3","0.4%"
"66","Kader Kohou (MIA)","5","0","0","1","0","0","0","0","1","9.0","9.0","2.2%"
"67","Clark Phillips III (ATL)","3","2","0","2","0","0","0","0","1","9.0","9.0","1.1%"
"68","Marcus Williams (BAL)","5","0","0","1","0","0","0","0","1","9.0","9.0","6.1%"
"69","DeShon Elliott (PIT)","4","4","0","0","0","0","0","0","1","9.0","9.0","7.4%"
"70","Julian Blackmon (IND)","5","2","0","0","0","0","0","0","1","9.0","9.0","13.6%"
"71","Kenny Moore II (IND)","3","0","0","1","0","0","0","0","1","8.5","8.5","27.9%"
"72","Malik Hooker (DAL)","1","2","0","1","0","0","1","0","1","8.5","8.5","3.2%"
"73","Geno Stone (CIN)","5","1","0","0","0","0","0","0","1","8.3","8.3","3.3%"
"74","Tyrique Stevenson (CHI)","4","1","0","1","0","0","0","0","1","8.3","8.3","12.0%"
"75","Justin Reid (KC)","3","3","0","1","0","0","0","0","1","8.3","8.3","32.5%"
"76","Xavien Howard (FA)","2","1","0","3","0","0","0","0","1","8.3","8.3","1.3%"
"77","Asante Samuel Jr. (LAC)","4","1","0","1","0","0","0","0","1","8.3","8.3","3.9%"
"78","Vonn Bell (CIN)","4","3","0","0","0","0","0","0","1","8.3","8.3","4.6%"
"79","Tre'von Moehrig (LV)","4","1","0","1","0","0","0","0","1","8.3","8.3","4.9%"
"80","Isaiah Oliver (NYJ)","5","1","0","0","0","0","0","0","1","8.3","8.3","0.2%"
"81","Amani Hooker (TEN)","4","1","0","1","0","0","0","0","1","8.3","8.3","14.2%"
"82","Andrew Wingard (JAC)","2","1","0","0","0","1","0","0","1","7.8","7.8","1.4%"
"83","Mekhi Blackmon (MIN)","1","3","0","0","0","0","1","0","1","7.8","7.8","0.9%"
"84","Minkah Fitzpatrick (PIT)","2","3","0","0","0","0","0","0","1","7.8","7.8","37.1%"
"85","Xavier McKinney (GB)","1","3","0","0","0","0","1","0","1","7.8","7.8","35.2%"
"86","Amik Robertson (DET)","4","0","0","1","0","0","0","0","1","7.5","7.5","0.4%"
"87","Jordan Fuller (CAR)","5","0","0","0","0","0","0","0","1","7.5","7.5","9.0%"
"88","Tre Avery (TEN)","5","0","0","0","0","0","0","0","1","7.5","7.5","0.1%"
"89","Kerby Joseph (DET)","4","0","0","1","0","0","0","0","1","7.5","7.5","9.8%"
"90","Pat Surtain II (DEN)","5","0","0","0","0","0","0","0","1","7.5","7.5","11.0%"
"91","Kevin Byard III (CHI)","3","2","0","1","0","0","0","0","1","7.5","7.5","27.6%"
"92","Derek Stingley Jr. (HOU)","5","0","0","0","0","0","0","0","1","7.5","7.5","10.6%"
"93","Paulson Adebo (NO)","5","0","0","0","0","0","0","0","1","7.5","7.5","26.2%"
"94","Jonathan Jones (NE)","5","0","0","0","0","0","0","0","1","7.5","7.5","1.6%"
"95","Joey Porter Jr. (PIT)","4","0","0","1","0","0","0","0","1","7.5","7.5","5.2%"
"96","Richie Grant (ATL)","4","2","0","0","0","0","0","0","1","7.5","7.5","12.0%"
"97","Jaylon Johnson (CHI)","0","1","0","1","1","0","0","0","1","7.3","7.3","4.2%"
"98","Kindle Vildor (DET)","3","0","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"99","DJ Ivey (CIN)","1","0","0","1","0","0","1","0","1","7.0","7.0","0.0%"
"100","Elijah Campbell (MIA)","2","0","0","0","0","0","1","0","1","7.0","7.0","0.1%"
"101","James Bradberry IV (PHI)","4","1","0","0","0","0","0","0","1","6.8","6.8","2.0%"
"102","Cor'Dale Flott (NYG)","4","1","0","0","0","0","0","0","1","6.8","6.8","1.0%"
"103","Marlon Humphrey (BAL)","3","1","0","1","0","0","0","0","1","6.8","6.8","4.5%"
"104","Deommodore Lenoir (SF)","2","1","0","2","0","0","0","0","1","6.8","6.8","13.0%"
"105","Dax Hill (CIN)","3","3","0","0","0","0","0","0","1","6.8","6.8","15.2%"
"106","Quandre Diggs (FA)","3","3","0","0","0","0","0","0","1","6.8","6.8","2.6%"
"107","Byron Murphy Jr. (MIN)","4","1","0","0","0","0","0","0","1","6.8","6.8","6.4%"
"108","Isaac Yiadom (SF)","1","1","0","3","0","0","0","0","1","6.8","6.8","0.1%"
"109","Camryn Bynum (MIN)","3","1","0","1","0","0","0","0","1","6.8","6.8","54.8%"
"110","Ambry Thomas (SF)","4","0","0","0","0","0","0","0","1","6.0","6.0","1.0%"
"111","Terell Smith (CHI)","4","0","0","0","0","0","0","0","1","6.0","6.0","0.4%"
"112","Nate Hobbs (LV)","4","0","0","0","0","0","0","0","1","6.0","6.0","32.3%"
"113","Steven Nelson (FA)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.2%"
"114","Adoree' Jackson (FA)","2","2","0","1","0","0","0","0","1","6.0","6.0","1.0%"
"115","Tony Adams (NYJ)","2","2","0","1","0","0","0","0","1","6.0","6.0","3.6%"
"116","Michael Jackson Sr. (SEA)","2","0","0","2","0","0","0","0","1","6.0","6.0","0.9%"
"117","Rudy Ford (FA)","1","0","0","0","0","0","1","0","1","5.5","5.5","3.8%"
"118","Jayron Kearse (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.9%"
"119","Keisean Nixon (GB)","3","1","0","0","0","0","0","0","1","5.3","5.3","23.8%"
"120","Fabian Moreau (FA)","2","1","0","1","0","0","0","0","1","5.3","5.3","0.0%"
"121","Micah Hyde (FA)","2","3","0","0","0","0","0","0","1","5.3","5.3","1.1%"
"122","Jourdan Lewis (DAL)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.7%"
"123","Ryan Neal (FA)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.9%"
"124","Jamal Adams (TEN)","3","1","0","0","0","0","0","0","1","5.3","5.3","3.5%"
"125","Reed Blankenship (PHI)","3","0","0","0","0","0","0","0","1","4.5","4.5","40.5%"
"126","D'Anthony Bell (CLE)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"127","Jordan Poyer (MIA)","2","2","0","0","0","0","0","0","1","4.5","4.5","24.3%"
"128","Ronnie Hickman Jr. (CLE)","2","0","0","1","0","0","0","0","1","4.5","4.5","0.2%"
"129","Jerry Jacobs (LAR)","2","0","0","1","0","0","0","0","1","4.5","4.5","12.5%"
"130","DJ Turner II (CIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.3%"
"131","Jordan Battle (CIN)","3","0","0","0","0","0","0","0","1","4.5","4.5","10.0%"
"132","Ifeatu Melifonwu (DET)","2","2","0","0","0","0","0","0","1","4.5","4.5","5.2%"
"133","Nick Cross (IND)","2","2","0","0","0","0","0","0","1","4.5","4.5","2.5%"
"134","Eddie Jackson (BAL)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.6%"
"135","Damontae Kazee (PIT)","3","0","0","0","0","0","0","0","1","4.5","4.5","1.2%"
"136","Russ Yeast (LAR)","3","0","0","0","0","0","0","0","1","4.5","4.5","2.5%"
"137","Andre Cisco (JAC)","3","0","0","0","0","0","0","0","1","4.5","4.5","3.1%"
"138","Derion Kendrick (LAR)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.5%"
"139","Tashaun Gipson Sr. (FA)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"140","Patrick Peterson (FA)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.8%"
"141","Jay Ward (MIN)","0","0","0","0","0","0","1","0","1","4.0","4.0","0.2%"
"142","Johnathan Abram (NO)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.4%"
"143","A.J. Terrell (ATL)","1","1","0","1","0","0","0","0","1","3.8","3.8","3.8%"
"144","Cameron Sutton (PIT)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"145","Rasul Douglas (BUF)","0","3","0","1","0","0","0","0","1","3.8","3.8","7.4%"
"146","Jalen Ramsey (MIA)","1","1","0","1","0","0","0","0","1","3.8","3.8","16.5%"
"147","Cameron Mitchell (CLE)","1","1","0","1","0","0","0","0","1","3.8","3.8","0.1%"
"148","Christian Izien (TB)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"149","Jordan Whitehead (TB)","1","2","0","0","0","0","0","0","1","3.0","3.0","15.6%"
"150","Brian Branch (DET)","1","2","0","0","0","0","0","0","1","3.0","3.0","37.8%"
"151","Troy Hill (CAR)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.8%"
"152","Gregory Junior (JAC)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.1%"
"153","Jonathan Owens (CHI)","2","0","0","0","0","0","0","0","1","3.0","3.0","5.0%"
"154","Ashtyn Davis (NYJ)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.4%"
"155","Charvarius Ward (SF)","0","1","0","1","0","0","0","0","1","2.3","2.3","29.5%"
"156","Michael Carter II (NYJ)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.0%"
"157","Jeremy Chinn (WAS)","0","3","0","0","0","0","0","0","1","2.3","2.3","6.8%"
"158","Kaevon Merriweather (TB)","0","1","0","1","0","0","0","0","1","2.3","2.3","0.2%"
"159","Harrison Smith (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","17.5%"
"160","Akayleb Evans (MIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","3.1%"
"161","Mike Ford Jr. (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"162","Arthur Maulet (BAL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"163","Levi Wallace (DEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"164","Trenton Thompson (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"165","Lonnie Johnson Jr. (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"166","J.C. Jackson (FA)","1","0","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"167","Devon Witherspoon (SEA)","0","0","0","1","0","0","0","0","1","1.5","1.5","42.2%"
"168","Jakorian Bennett (LV)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"169","Eric Garror (TEN)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"170","Taylor Rapp (BUF)","0","2","0","0","0","0","0","0","1","1.5","1.5","6.0%"
"171","Desmond King II (HOU)","1","0","0","0","0","0","0","0","1","1.5","1.5","12.0%"
"172","Mike Hughes (ATL)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"173","Rodney Thomas II (IND)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"174","Corey Ballentine (GB)","1","0","0","0","0","0","0","0","1","1.5","1.5","0.6%"
"175","Dee Delaney (BUF)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"176","Artie Burns (SEA)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"177","Donte Jackson (PIT)","0","1","0","0","0","0","0","0","1","0.8","0.8","3.2%"
"178","Jaylinn Hawkins (NE)","0","1","0","0","0","0","0","0","1","0.8","0.8","5.6%"
"179","DeMarcco Hellams (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","2.7%"
"180","Riley Moss (DEN)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.2%"
"181","Dee Alford (ATL)","0","1","0","0","0","0","0","0","1","0.8","0.8","1.1%"
"182","Kelee Ringo (PHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"183","Kyler Gordon (CHI)","0","1","0","0","0","0","0","0","1","0.8","0.8","10.3%"
"184","Thomas Graham Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Shyheim Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"186","Michael Ojemudia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Darnay Holmes (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"188","Essang Bassey (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Aaron Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"190","Kamren Curl (LAR)","0","0","0","0","0","0","0","0","0","0","0","29.2%"
"191","Jalen Thompson (ARI)","0","0","0","0","0","0","0","0","0","0","0","16.3%"
"192","C.J. Moore (DET)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"193","Lamar Jackson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"194","Jeff Okudah (HOU)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"195","Isaiah Simmons (NYG)","1","0","0","0","0","0","0","0","1","0.0","0.0","5.8%"
"196","Kristian Fulton (LAC)","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"197","C.J. Henderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"198","A.J. Green III (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","James Pierre (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Elijah Riley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Stantley Thomas-Oliver III (NYG)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"202","Shaun Wade (NE)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"203","Isaiah Rodgers Sr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"204","Daniel Thomas (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"205","Javelin Guidry (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"206","Josiah Scott (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"207","Harrison Hand (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Troy Pride Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Noah Igbinoghene (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Dicaprio Bootle (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"211","Dane Jackson (CAR)","0","0","0","0","0","0","0","0","0","0","0","3.1%"
"212","Kyron Brown (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"213","Micah Abernathy (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kendall Sheffield (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jamel Dean (TB)","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"216","David Long Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Bryce Hall (TB)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"218","C.J. Gardner-Johnson (PHI)","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"219","Cam Lewis (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"220","Tevaughn Campbell (JAC)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"221","Will Harris (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Duke Shelley (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Nathan Meadors (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","D'Angelo Ross (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Roderic Teamer (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Javin White (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Tyler Hall (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Grayland Arnold (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Khalil Dorsey (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"230","Douglas Coleman III (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Bobby Price (ARI)","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"232","Dallis Flowers (IND)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"233","D'Shawn Jamison (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"234","Nick Whiteside II (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Kendell Brooks (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Benny Sapp III (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"237","Lance Boykin (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Ty Okada (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Christian Young (GB)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"240","Cameron McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Jalen Graham (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"242","Marte Mapu (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"243","Isaiah Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Anthony Johnson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Tre Hawkins III (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"246","Gervarrius Owens (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","AJ Finley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"248","Jerrick Reed II (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"249","Darrell Luter Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Tanner Ingle (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jason Taylor II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"252","Josh Hayes (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"253","Kaleb Hayes (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"254","Divaad Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jaylin Williams (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Keenan Isaac (TB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Art Green (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Anthony Kendall (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Matthew Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Azizi Hearn (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Jaydon Grant (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Keidron Smith (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Ekow Boye-Doe (KC)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"264","Natrone Brooks (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Ethan Bonner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Alex Cook (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"267","Gemon Green (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Reese Taylor (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Rejzohn Wright (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Starling Thomas V (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"271","Tanner McCalister (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Ameer Speed (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"273","Kahlef Hailassie (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"274","Ja'Marcus Ingram (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Juanyeh Thomas (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"276","Trevor Denbow (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"277","Marcel Dabo (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Sam Webb (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","NaJee Thompson (MIN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"280","Quan Martin (WAS)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"281","Cory Trice Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Max Melton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"283","Kyu Blu Kelly (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Darius Rush (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"285","Mekhi Garner (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"286","Chris Smith II (LV)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"287","JuJu Brents (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.8%"
"288","Kei'Trel Clark (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"289","Alex Austin (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"290","Kendall Williamson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Eric Scott Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
