"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"69","Trey Palmer (TB)","2","4","21","10.5","15","0","0","0","0","0","0","1","2.1","2.1","1.5%"
"70","Chris Moore (ARI)","2","4","21","10.5","11","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"71","Alec Pierce (IND)","1","1","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","2.3%"
"72","Calvin Ridley (TEN)","2","3","20","10.0","11","0","0","0","0","0","0","1","2.0","2.0","95.0%"
"73","Ronnie Bell (SF)","1","1","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","0.1%"
"74","Jonathan Mingo (CAR)","3","7","20","6.7","10","0","0","0","0","0","0","1","2.0","2.0","7.0%"
"75","Jameson Williams (DET)","2","2","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","45.8%"
"76","Allen Lazard (NYJ)","1","5","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","4.7%"
"77","Xavier Hutchinson (HOU)","0","1","0","0","0","0","0","1","17","0","0","1","1.7","1.7","0.1%"
"78","Diontae Johnson (CAR)","1","4","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","83.2%"
"79","Tim Jones (JAC)","2","2","17","8.5","12","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"80","Jalen Nailor (MIN)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"81","Josh Reynolds (DEN)","2","4","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","7.3%"
"82","Robert Woods (HOU)","1","3","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","2.7%"
"83","DeAndre Carter (CHI)","0","0","0","0","0","0","0","1","15","0","0","1","1.5","1.5","0.0%"
"84","Lil'Jordan Humphrey (DEN)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"85","Darnell Mooney (ATL)","2","4","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","37.7%"
"86","Jake Bobo (SEA)","2","2","13","6.5","11","0","0","0","0","0","0","1","1.3","1.3","0.3%"
"87","Lynn Bowden Jr. (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"88","Terrace Marshall Jr. (CAR)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"89","Deven Thompkins (CAR)","1","2","5","5.0","5","0","0","1","6","0","0","1","1.1","1.1","0.1%"
"90","Kayshon Boutte (NE)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"91","Michael Thomas (FA)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","17.0%"
"92","Nick Westbrook-Ikhine (TEN)","1","4","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.2%"
"93","Calvin Austin III (PIT)","1","1","3","3.0","3","0","0","1","6","0","0","1","0.9","0.9","0.8%"
"94","JuJu Smith-Schuster (NE)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","6.9%"
"95","Tre Tucker (LV)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.6%"
"96","Jauan Jennings (SF)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"97","Derius Davis (LAC)","2","2","7","3.5","9","0","0","0","0","0","0","1","0.7","0.7","0.3%"
"98","Byron Pringle (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"99","Parris Campbell (PHI)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.7%"
"100","Curtis Samuel (BUF)","2","6","6","3.0","6","0","0","0","0","0","0","1","0.6","0.6","51.0%"
"101","Malik Taylor (NYJ)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"102","Wan'Dale Robinson (NYG)","2","3","6","3.0","6","0","0","1","0","0","0","1","0.6","0.6","8.5%"
"103","Hunter Renfrow (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.6%"
"104","Equanimeous St. Brown (NO)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.1%"
"105","Jalen Tolbert (DAL)","2","5","2","1.0","4","0","0","0","0","0","0","1","0.2","0.2","2.0%"
"106","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Olamide Zaccheaus (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"115","Deonte Harty (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"116","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"119","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"120","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"121","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"122","Donovan Peoples-Jones (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"123","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.1%"
"124","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Isaiah Hodgins (NYG)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"126","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jalen Reagor (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"128","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"134","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"140","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.3%"
"145","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"146","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"148","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3%"
"150","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.6%"
"151","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"157","K.J. Osborn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"158","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Jaylen Waddle (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.3%"
"163","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"165","Van Jefferson (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"166","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"170","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"171","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jacob Copeland (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"180","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Malik Heath (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"188","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"191","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"192","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"193","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"202","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Jalin Hyatt (NYG)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"204","Cedric Tillman (CLE)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"205","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"206","Andrei Iosivas (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"207","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"209","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"221","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"226","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"227","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Corey Crooms Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Sam Wiglusz (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Peter LeBlanc (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Latreal Jones (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Praise Olatoke (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","John Jiles (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
