"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Brandon Aiyuk (SF)","6","9","126","21.0","45","3","0","0","0","0","1","1","10.6","10.6","98.2%"
"19","Demarcus Robinson (LAR)","3","10","46","15.3","22","1","1","0","0","0","0","1","10.6","10.6","15.3%"
"20","Josh Reynolds (DEN)","3","4","44","14.7","27","1","1","0","0","0","0","1","10.4","10.4","7.3%"
"21","David Bell (CLE)","1","3","41","41.0","41","1","1","0","0","0","0","1","10.1","10.1","0.1%"
"22","Quentin Johnston (LAC)","3","4","91","30.3","57","2","0","0","0","0","0","1","9.1","9.1","17.0%"
"23","JuJu Smith-Schuster (NE)","4","6","90","22.5","37","2","0","0","0","0","0","1","9.0","9.0","6.9%"
"24","Puka Nacua (LAR)","5","9","84","16.8","34","2","0","1","6","0","0","1","9.0","9.0","96.9%"
"25","Tyler Lockett (SEA)","6","6","89","14.8","24","2","0","0","0","0","0","1","8.9","8.9","88.4%"
"26","Chris Olave (NO)","4","5","28","7.0","8","0","1","0","0","0","0","1","8.8","8.8","98.8%"
"27","Isaiah Hodgins (NYG)","2","2","22","11.0","14","0","1","0","0","0","0","1","8.2","8.2","0.6%"
"28","Jaylen Waddle (MIA)","6","8","79","13.2","16","0","0","0","0","0","0","1","7.9","7.9","96.3%"
"29","Randall Cobb (FA)","1","1","15","15.0","15","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"30","A.J. Brown (PHI)","9","13","94","10.4","24","1","0","0","0","0","1","1","7.4","7.4","99.9%"
"31","Adam Thielen (CAR)","5","7","74","14.8","32","1","0","0","0","0","0","1","7.4","7.4","71.9%"
"32","Xavier Gipson (NYJ)","1","1","3","3.0","3","0","0","1","9","1","0","1","7.2","7.2","0.7%"
"33","Tee Higgins (CIN)","2","4","72","36.0","46","2","0","0","0","0","0","1","7.2","7.2","94.1%"
"34","Keenan Allen (CHI)","6","12","68","11.3","22","1","0","0","0","0","0","1","6.8","6.8","91.0%"
"35","Parker Washington (JAC)","2","3","27","13.5","19","0","1","0","0","0","1","1","6.7","6.7","2.6%"
"36","Malik Heath (GB)","1","2","6","6.0","6","0","1","0","0","0","0","1","6.6","6.6","0.1%"
"37","Tyreek Hill (MIA)","4","5","61","15.3","25","2","0","0","0","0","0","1","6.1","6.1","100.0%"
"38","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.1%"
"39","Amari Cooper (CLE)","7","14","77","11.0","17","0","0","0","0","0","1","1","5.7","5.7","91.6%"
"40","Davante Adams (LV)","7","10","53","7.6","24","1","0","0","0","0","0","1","5.3","5.3","99.9%"
"41","Calvin Ridley (TEN)","4","13","53","13.3","16","0","0","0","0","0","0","1","5.3","5.3","95.0%"
"42","Chris Godwin (TB)","5","11","53","10.6","32","1","0","0","0","0","0","1","5.3","5.3","90.3%"
"43","DeVonta Smith (PHI)","5","10","73","14.6","30","2","0","0","0","0","1","1","5.3","5.3","98.0%"
"44","Nick Westbrook-Ikhine (TEN)","2","4","28","14.0","23","1","0","0","0","0","0","1","4.8","4.8","0.2%"
"45","A.T. Perry (NO)","1","1","44","44.0","44","1","0","0","0","0","0","1","4.4","4.4","0.7%"
"46","Darnell Mooney (ATL)","2","7","44","22.0","28","1","0","0","0","0","0","1","4.4","4.4","37.7%"
"47","Elijah Moore (CLE)","3","6","42","14.0","20","1","0","0","0","0","0","1","4.2","4.2","23.1%"
"48","Kadarius Toney (KC)","3","4","25","8.3","9","0","0","2","16","0","0","1","4.1","4.1","5.9%"
"49","Brandin Cooks (DAL)","2","5","37","18.5","30","1","0","0","0","0","0","1","3.7","3.7","43.6%"
"50","Romeo Doubs (GB)","4","7","32","8.0","14","0","0","0","0","0","0","1","3.2","3.2","44.3%"
"51","Josh Downs (IND)","3","3","32","10.7","12","0","0","0","0","0","0","1","3.2","3.2","26.8%"
"52","Nelson Agholor (BAL)","5","5","32","6.4","12","0","0","0","0","0","0","1","3.2","3.2","0.8%"
"53","Cedrick Wilson Jr. (NO)","2","4","30","15.0","22","1","0","0","0","0","0","1","3.0","3.0","1.1%"
"54","Ja'Marr Chase (CIN)","3","4","29","9.7","14","0","0","0","0","0","0","1","2.9","2.9","99.4%"
"55","Zay Jones (ARI)","5","14","29","5.8","12","0","0","0","0","0","0","1","2.9","2.9","15.4%"
"56","Olamide Zaccheaus (WAS)","1","1","28","28.0","28","1","0","0","0","0","0","1","2.8","2.8","0.1%"
"57","Justin Jefferson (MIN)","2","3","27","13.5","15","0","0","0","0","0","0","1","2.7","2.7","100.0%"
"58","Jordan Addison (MIN)","2","3","27","13.5","20","1","0","0","0","0","0","1","2.7","2.7","88.3%"
"59","DJ Chark Jr. (LAC)","2","4","26","13.0","18","0","0","0","0","0","0","1","2.6","2.6","4.7%"
"60","Hunter Renfrow (FA)","3","5","46","15.3","38","1","0","0","0","0","1","1","2.6","2.6","0.6%"
"61","Jakobi Meyers (LV)","5","6","25","5.0","12","0","0","0","0","0","0","1","2.5","2.5","73.3%"
"62","Deonte Harty (BAL)","1","1","25","25.0","25","1","0","0","0","0","0","1","2.5","2.5","0.1%"
"63","Jaxon Smith-Njigba (SEA)","4","7","25","6.3","11","0","0","0","0","0","0","1","2.5","2.5","76.0%"
"64","Stefon Diggs (HOU)","4","11","24","6.0","9","0","0","0","0","0","0","1","2.4","2.4","99.7%"
"65","Lynn Bowden Jr. (FA)","4","4","24","6.0","15","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"66","Rashod Bateman (BAL)","2","4","24","12.0","14","0","0","0","0","0","0","1","2.4","2.4","9.5%"
"67","Tyler Boyd (TEN)","2","3","23","11.5","17","0","0","0","0","0","0","1","2.3","2.3","28.1%"
"68","Cedric Tillman (CLE)","2","4","23","11.5","14","0","0","0","0","0","0","1","2.3","2.3","0.8%"
"69","Chris Moore (ARI)","1","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","0.1%"
"70","KaVontae Turpin (DAL)","0","1","0","0","0","0","0","1","22","0","0","1","2.2","2.2","0.7%"
"71","Jonathan Mingo (CAR)","2","9","22","11.0","13","0","0","0","0","0","0","1","2.2","2.2","7.0%"
"72","Alec Pierce (IND)","2","3","22","11.0","12","0","0","0","0","0","0","1","2.2","2.2","2.3%"
"73","Marquez Valdes-Scantling (BUF)","2","4","22","11.0","15","0","0","0","0","0","0","1","2.2","2.2","1.2%"
"74","Samori Toure (GB)","2","4","22","11.0","16","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"75","Allen Robinson II (NYG)","1","3","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","0.6%"
"76","Amon-Ra St. Brown (DET)","3","8","21","7.0","11","0","0","0","0","0","0","1","2.1","2.1","100.0%"
"77","Dontayvion Wicks (GB)","2","6","20","10.0","19","0","0","0","0","0","0","1","2.0","2.0","7.1%"
"78","George Pickens (PIT)","5","6","19","3.8","7","0","0","0","0","0","0","1","1.9","1.9","87.2%"
"79","KhaDarel Hodge (ATL)","1","2","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"80","Justin Watson (KC)","1","1","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","1.7%"
"81","Donovan Peoples-Jones (DET)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","1.7%"
"82","Tyquan Thornton (NE)","3","5","17","5.7","11","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"83","Jerry Jeudy (CLE)","2","6","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","63.3%"
"84","K.J. Osborn (NE)","4","7","15","3.8","12","0","0","0","0","0","0","1","1.5","1.5","15.3%"
"85","Xavier Hutchinson (HOU)","2","3","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"86","Kalif Raymond (DET)","3","4","15","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"87","Darius Slayton (NYG)","2","2","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","2.6%"
"88","Jalin Hyatt (NYG)","2","3","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","3.4%"
"89","Braxton Berrios (MIA)","2","2","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","1.2%"
"90","Nico Collins (HOU)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","95.6%"
"91","Jalen Nailor (MIN)","2","5","13","6.5","9","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"92","Lil'Jordan Humphrey (DEN)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"93","Khalil Shakir (BUF)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","13.3%"
"94","Calvin Austin III (PIT)","0","0","0","0","0","0","0","1","12","0","0","1","1.2","1.2","0.8%"
"95","Marvin Mims Jr. (DEN)","2","3","11","5.5","8","0","0","0","0","0","0","1","1.1","1.1","7.2%"
"96","Velus Jones Jr. (CHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.2%"
"97","Tyler Scott (CHI)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.2%"
"98","David Moore (CAR)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.1%"
"99","Ihmir Smith-Marsette (CAR)","0","1","0","0","0","0","0","1","10","0","0","1","1.0","1.0","0.1%"
"100","Alex Erickson (FA)","1","7","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"101","Trent Sherfield Sr. (MIN)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"102","Mike Evans (TB)","1","6","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","98.1%"
"103","Jalen Guyton (LV)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","1.1%"
"104","Trey Palmer (TB)","1","1","5","5.0","5","0","0","1","3","0","0","1","0.8","0.8","1.5%"
"105","Treylon Burks (TEN)","1","3","1","1.0","1","0","0","1","5","0","0","1","0.6","0.6","5.9%"
"106","John Metchie III (HOU)","1","5","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.8%"
"107","Richie James Jr. (FA)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"108","Mack Hollins (BUF)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.2%"
"109","Jameson Williams (DET)","0","2","0","0","0","0","0","1","4","0","0","1","0.4","0.4","45.8%"
"110","Dax Milne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Austin Watkins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jaelon Darden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Dee Eskridge (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"114","Chris Blair (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","D.J. Montgomery (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Steven Sims Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Alex Bachman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Malik Taylor (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Tyron Billy-Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Denzel Mims (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","KJ Hamler (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"123","Devin Duvernay (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"124","James Proche II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Jalen Reagor (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"126","Quintez Cephus (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Gabe Davis (JAC)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","53.0%"
"128","Laviska Shenault Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"129","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Gunner Olszewski (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Marcus Simms (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Parris Campbell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"133","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.3%"
"134","Davion Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Andy Isabella (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cody Thompson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Collin Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Jeff Smith (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Juwann Winfree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Scotty Miller (PIT)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"143","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"144","David Sills (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"146","Mecole Hardman Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"147","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","Stanley Morgan Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Chase Claypool (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"150","Tyler Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Miles Boykin (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Van Jefferson (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"153","Tutu Atwell (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.3%"
"154","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"155","Dan Chisena (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Dez Fitzpatrick (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Anthony Schwartz (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Jacob Copeland (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Quez Watkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"163","Freddie Swain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Cody White (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Rondale Moore (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"167","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"169","Marquez Callaway (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"170","Jauan Jennings (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"171","Austin Mack (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Tyrie Cleveland (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Kristian Wilkerson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Cornell Powell (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Zavier Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jason Brownlee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"181","Ty Scott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Daewood Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Shedrick Jackson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Brycen Tremayne (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Daniel Arias (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Duece Watts (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Sean Ryan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Devontez Walker (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"191","Keon Coleman (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.1%"
"192","Bryan Thompson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Tre'Shaun Harrison (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","David Durden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"201","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"202","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"203","DeMario Douglas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"204","Michael Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3%"
"205","Derius Davis (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"206","Andrei Iosivas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"207","Tre Tucker (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"208","Jalen Wayne (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"210","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jaray Jenkins (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Daylen Baldwin (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.3%"
"217","Cephus Johnson III (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Colton Dowell (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Jalen Brooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"220","Grant DuBose (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Malik Knowles (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Shaquan Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Matt Landers (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Elijah Cooks (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Antoine Green (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.5%"
"230","Rome Odunze (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"231","Malachi Corley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"232","Kameron Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","JaQuae Jackson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Sam Schnee (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Bryce Oliver (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Isaiah Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Lawrence Keys III (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","OJ Hiliare (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Tyler Harrell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Cam Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Ayir Asante (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Isaiah Wooden (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Terique Owens (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Julian Hicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Jeshaun Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Jalon Calhoun (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Xavier Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Devin Carter (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Ahmarean Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Tre Mosley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Mason Tipton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Leon Johnson III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Jeff Foreman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jaelen Gill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jaylen Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jermaine Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Kyle Sheets (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
